event,time,magnitude,e_magnitude,band,ra,dec,source,refs
1998bw,51093.12,17.01,0.03,I,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51093.12,17.01,,I,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51093.12,17.68,0.03,V,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51093.12,17.68,,V,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51094.13,18.19,0.04,B,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51094.13,18.19,,B,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51094.13,17.03,0.03,I,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51094.13,17.03,,I,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51094.13,17.7,0.03,V,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51094.13,17.7,,V,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51096.13,18.13,0.05,B,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51096.13,18.13,,B,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51096.13,16.93,0.05,I,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51096.13,16.93,,I,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51096.13,17.61,0.04,V,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51096.13,17.61,,V,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51097.13,18.19,0.03,B,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51097.13,18.19,,B,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51097.13,17.05,0.03,I,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51097.13,17.05,,I,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51097.13,17.74,0.03,V,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51097.13,17.74,,V,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51098.12,18.21,0.03,B,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51098.12,18.21,,B,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51098.12,17.06,0.03,I,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51098.12,17.06,,I,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51098.12,17.79,0.03,V,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51098.12,17.79,,V,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51115.05,18.35,0.06,B,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51115.05,18.35,,B,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51115.05,17.33,0.06,I,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51115.05,17.33,,I,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51115.05,18.09,0.05,V,,,"1999PASP..111..964M,SUSPECT","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51115.05,18.09,,V,,,"1999PASP..111..964M,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'McKenzie & Schaefer (1999)', 'url': 'https://ui.adsabs.harvard.edu/abs/1999PASP..111..964M/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51142.0,17.92,0.05,I,,,"2000ApJ...537L.127S,SUSPECT","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51142.0,18.1,0.05,R,,,"2000ApJ...537L.127S,SUSPECT","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51142.0,18.63,0.05,V,,,"2000ApJ...537L.127S,SUSPECT","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51142.5,17.95,,I,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51142.5,18.14,,R,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51142.5,18.76,,V,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51143.0,17.92,,I,,,"2000ApJ...537L.127S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51143.0,18.1,,R,,,"2000ApJ...537L.127S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51143.0,18.63,,V,,,"2000ApJ...537L.127S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51253.1,20.69,,B,,,"2001ApJ...555..900P,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Patat et al. (2001)', 'url': 'https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51253.1,20.52,,V,,,"2001ApJ...555..900P,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Patat et al. (2001)', 'url': 'https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51254.1,20.71,,B,,,"2001ApJ...555..900P,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Patat et al. (2001)', 'url': 'https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51254.1,19.74,,R,,,"2001ApJ...555..900P,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Patat et al. (2001)', 'url': 'https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51254.1,20.5,,V,,,"2001ApJ...555..900P,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Patat et al. (2001)', 'url': 'https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51254.5,21.21,,B,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51254.5,19.72,,I,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51254.5,19.87,,R,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51254.5,20.8,,V,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51267.0,19.65,0.2,I,,,"2000ApJ...537L.127S,SUSPECT","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51267.0,19.9,0.15,R,,,"2000ApJ...537L.127S,SUSPECT","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51267.0,20.7,0.3,V,,,"2000ApJ...537L.127S,SUSPECT","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51268.0,19.65,,I,,,"2000ApJ...537L.127S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51268.0,19.9,,R,,,"2000ApJ...537L.127S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51268.0,20.7,,V,,,"2000ApJ...537L.127S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51275.5,21.56,,B,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51275.5,20.21,,R,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51275.5,21.15,,V,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51276.1,21.1,,B,,,"2001ApJ...555..900P,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Patat et al. (2001)', 'url': 'https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51276.1,20.09,,R,,,"2001ApJ...555..900P,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Patat et al. (2001)', 'url': 'https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51276.1,20.69,,V,,,"2001ApJ...555..900P,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Patat et al. (2001)', 'url': 'https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51279.5,20.1,,I,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51280.2,20.03,,I,,,"2001ApJ...555..900P,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Patat et al. (2001)', 'url': 'https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51280.2,21.13,,U,,,"2001ApJ...555..900P,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Patat et al. (2001)', 'url': 'https://ui.adsabs.harvard.edu/abs/2001ApJ...555..900P/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51284.0,20.0,0.15,I,,,"2000ApJ...537L.127S,SUSPECT","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51284.0,20.2,0.15,R,,,"2000ApJ...537L.127S,SUSPECT","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51284.0,21.0,0.25,V,,,"2000ApJ...537L.127S,SUSPECT","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'SUSPECT', 'url': 'https://www.nhn.ou.edu/~suspect/'}]"
1998bw,51284.5,21.66,,B,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51284.5,20.03,,I,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51284.5,20.27,,R,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51284.5,21.3,,V,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51285.0,20.0,,I,,,"2000ApJ...537L.127S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51285.0,20.2,,R,,,"2000ApJ...537L.127S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51285.0,21.0,,V,,,"2000ApJ...537L.127S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2000)', 'url': 'https://ui.adsabs.harvard.edu/abs/2000ApJ...537L.127S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51318.5,22.19,,B,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51318.5,20.95,,I,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
1998bw,51318.5,20.98,,R,,,"2002A&A...386..944S,Sternberg Astronomical Institute Supernova Light Curve Catalogue","[{'name': 'Sollerman et al. (2002)', 'url': 'https://ui.adsabs.harvard.edu/abs/2002A&A...386..944S/abstract'}, {'name': 'Sternberg Astronomical Institute Supernova Light Curve Catalogue', 'url': 'http://dau.itep.ru/sn/node/72'}]"
