date	obs_wavelength	flux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength
2017-12-07T06:05:00	3874.02691793439	3.908291e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3735.802235230849
2017-12-07T06:05:00	3876.09835028646	3.634611e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3737.799759196201
2017-12-07T06:05:00	3878.16978263852	3.071342e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3739.797283161543
2017-12-07T06:05:00	3880.24121499059	2.858657e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3741.794807126895
2017-12-07T06:05:00	3882.31264734266	3.968940e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3743.7923310922474
2017-12-07T06:05:00	3884.38407969472	3.031629e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3745.7898550575896
2017-12-07T06:05:00	3886.45551204679	4.455998e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3747.7873790229414
2017-12-07T06:05:00	3888.52694439885	2.846055e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3749.7849029882836
2017-12-07T06:05:00	3890.59837675092	4.479442e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3751.782426953636
2017-12-07T06:05:00	3892.66980910299	4.189498e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3753.7799509189877
2017-12-07T06:05:00	3894.74124145505	3.621668e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3755.77747488433
2017-12-07T06:05:00	3896.81267380712	4.588958e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3757.774998849682
2017-12-07T06:05:00	3898.88410615918	3.912128e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3759.772522815025
2017-12-07T06:05:00	3900.95553851125	4.972317e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3761.770046780376
2017-12-07T06:05:00	3903.02697086332	4.592334e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3763.7675707457283
2017-12-07T06:05:00	3905.09840321538	3.180342e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3765.765094711071
2017-12-07T06:05:00	3907.16983556745	5.565780e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3767.7626186764223
2017-12-07T06:05:00	3909.24126791951	3.345597e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3769.760142641765
2017-12-07T06:05:00	3911.31270027158	4.958018e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3771.7576666071172
2017-12-07T06:05:00	3913.38413262365	5.052167e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3773.755190572469
2017-12-07T06:05:00	3915.45556497571	3.840206e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3775.7527145378112
2017-12-07T06:05:00	3917.52699732778	3.708664e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3777.7502385031635
2017-12-07T06:05:00	3919.59842967984	5.012760e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3779.7477624685057
2017-12-07T06:05:00	3921.66986203191	4.194885e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3781.7452864338575
2017-12-07T06:05:00	3923.74129438398	4.028437e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3783.7428103992097
2017-12-07T06:05:00	3925.81272673604	4.714734e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3785.740334364552
2017-12-07T06:05:00	3927.88415908811	4.398834e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3787.737858329904
2017-12-07T06:05:00	3929.95559144017	4.957393e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3789.735382295246
2017-12-07T06:05:00	3932.02702379224	4.077658e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3791.732906260598
2017-12-07T06:05:00	3934.09845614431	4.132243e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3793.7304302259504
2017-12-07T06:05:00	3936.16988849637	4.732730e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3795.727954191292
2017-12-07T06:05:00	3938.24132084844	4.780234e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3797.7254781566444
