time	obs_wavelength	flux	instrument	integration	integration_unit	time_unit	wavelength_unit	flux_unit	redshift	dtime	time_frame	rest_wavelength	reference
0.293	5425.97999	6.781563e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5031.043106165971	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5428.569989	6.896533e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5033.444588780713	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5431.159989	6.472102e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5035.84607232267	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5433.749989	6.356091e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5038.2475558646265	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5436.339989	6.951131e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5040.649039406583	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5438.929989	7.076447e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5043.05052294854	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5441.519989	7.30633e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5045.452006490496	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5444.109989	6.726586e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5047.853490032452	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5446.699989	7.080496e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5050.254973574409	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5449.289989	7.36792e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5052.656457116365	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5451.879989	7.183982e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5055.057940658322	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5454.469989	7.425609e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5057.459424200279	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5457.059988	6.657546e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5059.860906815021	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5459.649988	7.223407e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5062.262390356977	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5462.239988	6.933556e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5064.663873898934	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5464.829988	6.644441e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5067.065357440891	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5467.419988	7.213738e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5069.466840982846	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5470.009988	7.301839e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5071.868324524803	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5472.599988	7.294231e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5074.26980806676	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5475.189988	7.040359e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5076.671291608716	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5477.779988	6.539269e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5079.072775150672	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5480.369988	6.765669e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5081.474258692629	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5482.959988	7.864418e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5083.875742234584	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5485.549988	7.405797e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5086.277225776541	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5488.139987	6.875794e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5088.678708391284	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5490.729987	7.527027e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5091.080191933241	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5493.319987	7.891241e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5093.481675475196	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5495.909987	6.900652e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5095.883159017153	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5498.499987	7.956365e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5098.28464255911	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5501.089987	7.626635e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5100.686126101066	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5503.679987	7.920998e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5103.087609643023	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5506.269987	7.736787e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5105.489093184979	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5508.859987	6.380248e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5107.890576726935	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5511.449987	7.414442e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5110.292060268892	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5514.039987	7.549357e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5112.6935438108485	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5516.629987	7.812874e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5115.095027352805	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5519.219986	7.878101e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5117.496509967547	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5521.809986	7.131499e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5119.897993509504	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5524.399986	7.242846e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5122.299477051461	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5526.989986	7.137868e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5124.700960593416	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5529.579986	7.632355e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5127.102444135373	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5532.169986	7.179734e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5129.50392767733	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5534.759986	7.398936e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5131.905411219286	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5537.349986	7.110481e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5134.306894761243	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5539.939986	7.355473e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5136.708378303199	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5542.529986	7.412561e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5139.109861845155	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5545.119986	6.907689e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5141.511345387112	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5547.709985	7.49731e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5143.912828001855	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5550.299985	7.574041e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5146.314311543811	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5552.889985	6.829009e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5148.715795085767	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5555.479985	6.792944e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5151.117278627724	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5558.069985	6.555818e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5153.5187621696805	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5560.659985	7.061803e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5155.920245711637	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5563.249985	7.038993e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5158.321729253593	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5565.839985	7.76781e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5160.7232127955485	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5568.429985	8.027455e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5163.124696337505	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5571.019985	7.256249e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5165.526179879462	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5573.609985	4.820972e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5167.927663421418	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5576.199985	8.744522e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5170.329146963375	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5578.789984	7.540525e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5172.730629578117	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5581.379984	7.050346e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5175.132113120074	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5583.969984	7.231449e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5177.5335966620305	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5586.559984	7.895735e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5179.935080203987	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5589.149984	6.677676e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5182.336563745943	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5591.739984	7.808774e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5184.7380472878995	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5594.329984	7.999289e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5187.139530829856	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5596.919984	7.697084e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5189.541014371813	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5599.509984	8.209125e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5191.942497913769	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5602.099984	7.674261e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5194.343981455726	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5604.689984	7.959309e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5196.745464997682	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5607.279984	7.837576e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5199.146948539638	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5609.869983	8.039401e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5201.5484311543805	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5612.459983	7.447257e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5203.949914696337	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5615.049983	7.940443e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5206.351398238294	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5617.639983	7.915436e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5208.75288178025	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5620.229983	7.844798e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5211.154365322207	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5622.819983	8.200842e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5213.555848864164	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5625.409983	7.356358e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5215.957332406119	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5627.999983	8.012378e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5218.358815948076	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5630.589983	7.274713e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5220.760299490033	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5633.179983	7.527689e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5223.161783031989	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5635.769983	7.482386e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5225.563266573945	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5638.359982	7.787889e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5227.964749188688	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5640.949982	7.936514e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5230.366232730645	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5643.539982	8.103421e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5232.767716272601	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5646.129982	7.748896e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5235.169199814558	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5648.719982	7.401979e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5237.570683356514	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5651.309982	8.13104e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5239.972166898469	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5653.899982	7.686085e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5242.373650440426	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5656.489982	8.118467e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5244.775133982383	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5659.079982	8.600693e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5247.176617524339	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5661.669982	7.997388e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5249.578101066296	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5664.259982	8.04399e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5251.979584608252	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5666.849982	8.02909e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5254.381068150208	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5669.439981	8.421002e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5256.782550764951	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5672.029981	8.586606e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5259.184034306907	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5674.619981	8.391159e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5261.585517848864	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5677.209981	7.967256e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5263.98700139082	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5679.799981	7.547197e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5266.388484932777	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5682.389981	7.556294e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5268.7899684747335	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5684.979981	7.820255e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5271.19145201669	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5687.569981	7.687586e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5273.592935558646	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5690.159981	8.336223e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5275.9944191006025	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5692.749981	8.974746e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5278.395902642559	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5695.339981	7.829919e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5280.797386184516	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5697.929981	8.58441e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5283.198869726472	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5700.51998	7.940636e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5285.600352341215	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5703.10998	7.787082e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5288.001835883171	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5705.69998	8.903661e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5290.403319425128	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5708.28998	8.428285e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5292.804802967084	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5710.87998	7.71794e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5295.20628650904	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5713.46998	8.584864e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5297.607770050997	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5716.05998	8.368091e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5300.009253592953	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5718.64998	8.300381e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5302.41073713491	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5721.23998	8.126692e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5304.812220676866	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5723.82998	8.7514e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5307.213704218822	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5726.41998	8.821679e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5309.615187760778	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5729.009979	8.287952e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5312.016670375522	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
0.293	5731.599979	9.19112e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5314.418153917478	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
