date	obs_wavelength	flux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength
2016-12-25T03:00:00	3457.78354346147	9.993876e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3013.3189921232856
2016-12-25T03:00:00	3459.27082331678	-1.772096e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3014.6150965723573
2016-12-25T03:00:00	3460.7581031721	9.467363e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3015.911201021438
2016-12-25T03:00:00	3462.24538302741	3.6079560000000004e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3017.2073054705097
2016-12-25T03:00:00	3463.73266288272	3.234153e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3018.503409919582
2016-12-25T03:00:00	3465.21994273804	-1.165264e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3019.7995143686626
2016-12-25T03:00:00	3466.70722259335	7.898014e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3021.0956188177342
2016-12-25T03:00:00	3468.19450244867	1.0932710000000005e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3022.391723266815
2016-12-25T03:00:00	3469.68178230398	1.795367e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3023.6878277158867
2016-12-25T03:00:00	3471.16906215929	2.125108000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3024.983932164959
2016-12-25T03:00:00	3472.65634201461	1.0225620000000005e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3026.280036614039
2016-12-25T03:00:00	3474.14362186992	-8.143146e-19	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3027.576141063111
