time	mag	mag_limit	dmag	band	instrument	time_unit	mag_unit	mag_type	extinction_corrected	time_frame	dtime	reference	freq	flux_density	dflux_density	freq_unit	flux_density_unit	date	date_unit
9.306	19.881898740420645	0	0.0100446691868063	I	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	376000000000000.0	0.04048	0.0003745	Hz	milliJy	NaN	NaN
9.306	19.82393031243744	0	0.010046238278687	R	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.0427	0.0003951	Hz	milliJy	NaN	NaN
9.306	19.56801075427668	0	0.0100458219426371	V	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.05405	0.0005001	Hz	milliJy	NaN	NaN
9.306	20.337795908422333	0	0.0100451007515404	B	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.0266	0.0002461	Hz	milliJy	NaN	NaN
10.2	19.75999419829261	0	0.0830184251949084	i'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.04529	0.003463	Hz	milliJy	NaN	NaN
10.2	19.54005033689539	0	0.09383219670764	r'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.05546	0.004793	Hz	milliJy	NaN	NaN
10.2	19.40804397074673	0	0.0511750483226249	V	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.06263	0.002952	Hz	milliJy	NaN	NaN
10.2	19.92011361238316	0	0.0511751814013427	g'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.03908	0.001842	Hz	milliJy	NaN	NaN
10.21	19.749971946776675	0	0.0830157085020709	i'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.04571	0.003495	Hz	milliJy	NaN	NaN
10.21	19.54005033689539	0	0.09383219670764	r'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.05546	0.004793	Hz	milliJy	NaN	NaN
10.21	19.40804397074673	0	0.0511750483226249	V	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.06263	0.002952	Hz	milliJy	NaN	NaN
10.21	19.92011361238316	0	0.0511751814013427	g'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.03908	0.001842	Hz	milliJy	NaN	NaN
10.31	19.75688217529072	0	0.0722867961952572	J	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	238000000000000.0	0.04542	0.003024	Hz	milliJy	NaN	NaN
10.31	19.62006036412061	0	0.0407572558230245	z'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.05152	0.001934	Hz	milliJy	NaN	NaN
10.31	19.64997234419472	0	0.0201853351076142	i'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.05012	0.0009318	Hz	milliJy	NaN	NaN
10.31	19.630010633942675	0	0.0201855481280301	r'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.05105	0.0009491	Hz	milliJy	NaN	NaN
10.31	19.880022853632063	0	0.0201858575774883	g'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.04055	0.0007539	Hz	milliJy	NaN	NaN
10.53	19.9960540792476	0	0.0450205105760025	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.03644	0.001511	Hz	milliJy	NaN	NaN
10.53	21.59098339245635	0	0.3619552198049039	u'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	834000000000000.0	0.008387	0.002796	Hz	milliJy	NaN	NaN
10.54	19.54672697775108	0	0.0686858154207474	V	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.05512	0.003487	Hz	milliJy	NaN	NaN
10.54	20.08318283171341	0	0.0899130339057802	B	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.03363	0.002785	Hz	milliJy	NaN	NaN
11.34	19.70006826430645	0	0.0304214845503688	z'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.04786	0.001341	Hz	milliJy	NaN	NaN
11.34	19.64005293747904	0	0.0304169276817372	i'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.05058	0.001417	Hz	milliJy	NaN	NaN
11.34	19.64997234419472	0	0.0201853351076142	r'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.05012	0.0009318	Hz	milliJy	NaN	NaN
11.34	19.96001094949183	0	0.0407547383469072	g'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.03767	0.001414	Hz	milliJy	NaN	NaN
12.21	19.79210883595073	0	0.1268955732602235	I	TNG	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	376000000000000.0	0.04397	0.005139	Hz	milliJy	NaN	NaN
12.21	19.613966019282195	0	0.0616947961167329	R	TNG	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.05181	0.002944	Hz	milliJy	NaN	NaN
12.21	19.54790948235672	0	0.0616814901649732	V	TNG	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.05506	0.003128	Hz	milliJy	NaN	NaN
12.21	20.39779196112909	0	0.231640978130757	B	TNG	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.02517	0.00537	Hz	milliJy	NaN	NaN
12.25	20.040140143792733	0	0.0407422588410238	g'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.03499	0.001313	Hz	milliJy	NaN	NaN
12.26	19.64005293747904	0	0.0511742805880462	r'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.05058	0.002384	Hz	milliJy	NaN	NaN
12.26	19.560005289770515	0	0.1268785945064458	i'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.05445	0.006363	Hz	milliJy	NaN	NaN
12.29	19.776906319125985	0	0.1157566700475476	H	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	184000000000000.0	0.04459	0.004754	Hz	milliJy	NaN	NaN
12.29	19.58705924645216	0	0.2810934440863167	J	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	238000000000000.0	0.05311	0.01375	Hz	milliJy	NaN	NaN
12.29	19.72996757089542	0	0.0304080758377276	z'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.04656	0.001304	Hz	milliJy	NaN	NaN
12.29	19.6700872430816	0	0.0201876317096084	i'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.0492	0.0009148	Hz	milliJy	NaN	NaN
12.29	19.64997234419472	0	0.0201853351076142	r'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.05012	0.0009318	Hz	milliJy	NaN	NaN
12.29	19.92011361238316	0	0.0304217283574757	g'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.03908	0.001095	Hz	milliJy	NaN	NaN
12.5	19.96318604101481	0	0.0376943559905378	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.03756	0.001304	Hz	milliJy	NaN	NaN
12.5	19.84187677400525	0	0.0100456449802145	I	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	376000000000000.0	0.042	0.0003886	Hz	milliJy	NaN	NaN
12.5	19.7139954678868	0	0.0100462194438149	R	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.04725	0.0004372	Hz	milliJy	NaN	NaN
12.5	19.59794854557414	0	0.0100458475392702	V	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.05258	0.0004865	Hz	milliJy	NaN	NaN
12.5	20.44811557299025	0	0.0100485947539828	B	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.02403	0.0002224	Hz	milliJy	NaN	NaN
12.5	21.162949049113003	0	0.3062579053453598	u'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	834000000000000.0	0.01244	0.003509	Hz	milliJy	NaN	NaN
12.51	19.49386629409113	0	0.0527389747982564	V	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.05787	0.002811	Hz	milliJy	NaN	NaN
12.51	20.174401286884283	0	0.054708182633026	B	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.03092	0.001558	Hz	milliJy	NaN	NaN
13.21	20.119957576259683	0	0.0201851418688346	g'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.03251	0.0006044	Hz	milliJy	NaN	NaN
13.21	19.6700872430816	0	0.0201876317096084	r'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.0492	0.0009148	Hz	milliJy	NaN	NaN
13.22	19.68006344991361	0	0.0304228852451201	i'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.04875	0.001366	Hz	milliJy	NaN	NaN
13.28	20.119957576259683	0	0.030417980168985	g'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.03251	0.0009108	Hz	milliJy	NaN	NaN
13.28	19.74004136347933	0	0.0304090868534034	r'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.04613	0.001292	Hz	milliJy	NaN	NaN
13.28	19.70006826430645	0	0.0304214845503688	i'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.04786	0.001341	Hz	milliJy	NaN	NaN
13.28	19.75999419829261	0	0.0304217099544726	z'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.04529	0.001269	Hz	milliJy	NaN	NaN
13.35	19.64694378935861	0	0.1047499971522516	H	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	184000000000000.0	0.05026	0.004849	Hz	milliJy	NaN	NaN
13.35	19.69689690656103	0	0.2938273604126687	J	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	238000000000000.0	0.048	0.01299	Hz	milliJy	NaN	NaN
13.35	19.800039379896027	0	0.0304205126785611	z'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.04365	0.001223	Hz	milliJy	NaN	NaN
13.35	19.630010633942675	0	0.0201855481280301	i'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.05105	0.0009491	Hz	milliJy	NaN	NaN
13.35	19.6899074062837	0	0.0201842203579647	r'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.04831	0.0008981	Hz	milliJy	NaN	NaN
13.35	19.99011133751047	0	0.0304326168746342	g'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.03664	0.001027	Hz	milliJy	NaN	NaN
13.57	19.38794830319709	0	0.0755080178763608	J	UKIRT_WFCAM	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	241000000000000.0	0.0638	0.004437	Hz	milliJy	NaN	NaN
13.59	19.202977669101987	0	0.1025600914633389	H	UKIRT_WFCAM	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	185000000000000.0	0.07565	0.007146	Hz	milliJy	NaN	NaN
13.61	19.64910618044335	0	0.1460419093601096	K	UKIRT_WFCAM	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	137000000000000.0	0.05016	0.006747	Hz	milliJy	NaN	NaN
13.63	19.86989563838683	0	0.0511699276564483	r'	FTN_2m	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.04093	0.001929	Hz	milliJy	NaN	NaN
13.63	19.900019556039755	0	0.0830188647898454	i'	FTS_2m	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.03981	0.003044	Hz	milliJy	NaN	NaN
14.36	19.716986795552387	0	0.1494269797932188	H	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	184000000000000.0	0.04712	0.006485	Hz	milliJy	NaN	NaN
14.36	19.716986795552387	0	0.3324951917372625	J	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	238000000000000.0	0.04712	0.01443	Hz	milliJy	NaN	NaN
14.36	19.77010982616732	0	0.0304161000530637	z'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.04487	0.001257	Hz	milliJy	NaN	NaN
14.36	19.609991640913	0	0.0201842536373016	i'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.052	0.0009667	Hz	milliJy	NaN	NaN
14.36	19.6899074062837	0	0.0201842203579647	r'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.04831	0.0008981	Hz	milliJy	NaN	NaN
14.36	20.23989448640297	0	0.0304162787695037	g'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.02911	0.0008155	Hz	milliJy	NaN	NaN
14.44	20.393057325974137	0	0.0682021002039521	B	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.02528	0.001588	Hz	milliJy	NaN	NaN
14.45	19.56720754639484	0	0.0411893269026378	V	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.05409	0.002052	Hz	milliJy	NaN	NaN
14.46	21.57555891798775	0	0.3230278987002263	u'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	834000000000000.0	0.008507	0.002531	Hz	milliJy	NaN	NaN
14.47	20.165309722867946	0	0.0387215734346067	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.03118	0.001112	Hz	milliJy	NaN	NaN
14.48	21.58517350532882	0	0.3385199812985201	u'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	834000000000000.0	0.008432	0.002629	Hz	milliJy	NaN	NaN
14.58	19.881898740420645	0	0.04074192922499	I	Keck	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	376000000000000.0	0.04048	0.001519	Hz	milliJy	NaN	NaN
14.58	19.82393031243744	0	0.0304107845641855	R	Keck	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.0427	0.001196	Hz	milliJy	NaN	NaN
14.58	19.94797256834764	0	0.0304142958907042	V	Keck	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.03809	0.001067	Hz	milliJy	NaN	NaN
14.58	20.74803332836256	0	0.010047377824613	B	Keck	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.01823	0.0001687	Hz	milliJy	NaN	NaN
15.22	19.75999419829261	0	0.0201852480548983	i'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.04529	0.000842	Hz	milliJy	NaN	NaN
15.22	19.64005293747904	0	0.0304169276817372	r'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.05058	0.001417	Hz	milliJy	NaN	NaN
15.22	19.97802946921163	0	0.1047640197573633	V	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.03705	0.003575	Hz	milliJy	NaN	NaN
15.22	20.28016783601955	0	0.0304238380370727	g'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.02805	0.000786	Hz	milliJy	NaN	NaN
15.22	20.477888732935448	0	0.0938061220535252	B	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.02338	0.00202	Hz	milliJy	NaN	NaN
15.23	19.75999419829261	0	0.0201852480548983	i'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.04529	0.000842	Hz	milliJy	NaN	NaN
15.23	19.64005293747904	0	0.0304169276817372	r'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.05058	0.001417	Hz	milliJy	NaN	NaN
15.23	19.97802946921163	0	0.1047640197573633	V	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.03705	0.003575	Hz	milliJy	NaN	NaN
15.23	20.28016783601955	0	0.0304238380370727	g'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.02805	0.000786	Hz	milliJy	NaN	NaN
15.23	20.477888732935448	0	0.0938061220535252	B	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.02338	0.00202	Hz	milliJy	NaN	NaN
15.29	20.21993825574929	0	0.0201840740661949	g'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.02965	0.0005512	Hz	milliJy	NaN	NaN
15.3	19.65998321195364	0	0.0304119826987224	r'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.04966	0.001391	Hz	milliJy	NaN	NaN
15.31	19.71009612589458	0	0.0201875498046234	i'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.04742	0.0008817	Hz	milliJy	NaN	NaN
15.32	19.75999419829261	0	0.0304217099544726	z'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.04529	0.001269	Hz	milliJy	NaN	NaN
15.37	19.789888767963127	0	0.0407335893432861	z'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.04406	0.001653	Hz	milliJy	NaN	NaN
15.37	19.64997234419472	0	0.0201853351076142	i'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.05012	0.0009318	Hz	milliJy	NaN	NaN
15.37	19.70006826430645	0	0.0201857098828621	r'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.04786	0.0008898	Hz	milliJy	NaN	NaN
15.37	20.199982642607125	0	0.030418589498207	g'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.0302	0.0008461	Hz	milliJy	NaN	NaN
16.2	19.75999419829261	0	0.0511583365191841	i'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.04529	0.002134	Hz	milliJy	NaN	NaN
16.2	19.77010982616732	0	0.072301755734729	r'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.04487	0.002988	Hz	milliJy	NaN	NaN
16.2	19.808028277414063	0	0.0304196573407885	V	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.04333	0.001214	Hz	milliJy	NaN	NaN
16.2	20.39005509082661	0	0.0407483007971157	g'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.02535	0.0009514	Hz	milliJy	NaN	NaN
16.2	20.778228160997703	0	0.0617271344837109	B	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.01773	0.001008	Hz	milliJy	NaN	NaN
16.26	19.85200571051763	0	0.0100458649082403	I	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	376000000000000.0	0.04161	0.000385	Hz	milliJy	NaN	NaN
16.26	19.764077272561785	0	0.0100464287563501	R	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.04512	0.0004175	Hz	milliJy	NaN	NaN
16.26	19.73792514714228	0	0.0100445867839588	V	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.04622	0.0004276	Hz	milliJy	NaN	NaN
16.26	20.79800307220668	0	0.0201868356967378	B	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.01741	0.0003237	Hz	milliJy	NaN	NaN
16.68	19.88997516896942	0	0.061690785352484	r'	LT2m	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.04018	0.002283	Hz	milliJy	NaN	NaN
16.69	19.81003472049792	0	0.0938377325638355	i'	LT2m	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.04325	0.003738	Hz	milliJy	NaN	NaN
