1.44981,3.96346e-08,5.00960e-08
1.45161,3.96486e-08,5.01020e-08
1.45342,3.96626e-08,5.01080e-08
1.45522,3.96766e-08,5.01139e-08
1.45703,3.96907e-08,5.01199e-08
1.45885,3.97047e-08,5.01259e-08
1.46066,3.97187e-08,5.01318e-08
1.46248,3.97327e-08,5.01378e-08
1.46430,3.97468e-08,5.01437e-08
1.46612,3.97608e-08,5.01496e-08
1.46794,3.97748e-08,5.01555e-08
1.46977,3.97888e-08,5.01614e-08
1.47159,3.98029e-08,5.01673e-08
1.47342,3.98169e-08,5.01732e-08
1.47526,3.98309e-08,5.01791e-08
1.47709,3.98450e-08,5.01850e-08
1.47893,3.98590e-08,5.01908e-08
1.48077,3.98730e-08,5.01967e-08
1.48261,3.98871e-08,5.02025e-08
1.48445,3.99011e-08,5.02084e-08
1.48630,3.99151e-08,5.02142e-08
1.48815,3.99292e-08,5.02200e-08
1.49000,3.99432e-08,5.02258e-08
1.49185,3.99572e-08,5.02316e-08
1.49371,3.99713e-08,5.02374e-08
1.49556,3.99853e-08,5.02432e-08
1.49742,3.99994e-08,5.02490e-08
1.49929,4.00134e-08,5.02548e-08
1.50115,4.00275e-08,5.02605e-08
1.50302,4.00415e-08,5.02663e-08
1.50489,4.00556e-08,5.02720e-08
1.50676,4.00696e-08,5.02778e-08
1.50863,4.00837e-08,5.02835e-08
1.51051,4.00977e-08,5.02892e-08
1.51239,4.01118e-08,5.02949e-08
1.51427,4.01258e-08,5.03006e-08
1.51615,4.01399e-08,5.03063e-08
1.51804,4.01539e-08,5.03120e-08
1.51993,4.01680e-08,5.03177e-08
1.52182,4.01820e-08,5.03234e-08
1.52371,4.01961e-08,5.03290e-08
1.52560,4.02102e-08,5.03347e-08
1.52750,4.02242e-08,5.03403e-08
1.52940,4.02383e-08,5.03460e-08
1.53130,4.02523e-08,5.03516e-08
1.53321,4.02664e-08,5.03572e-08
1.53511,4.02805e-08,5.03628e-08
1.53702,4.02945e-08,5.03684e-08
1.53894,4.03086e-08,5.03740e-08
1.54085,4.03227e-08,5.03796e-08
1.54277,4.03367e-08,5.03852e-08
1.54468,4.03508e-08,5.03908e-08
1.54661,4.03649e-08,5.03963e-08
1.54853,4.03789e-08,5.04019e-08
1.55045,4.03930e-08,5.04074e-08
1.55238,4.04071e-08,5.04130e-08
1.55431,4.04212e-08,5.04185e-08
1.55625,4.04352e-08,5.04240e-08
1.55818,4.04493e-08,5.04295e-08
1.56012,4.04634e-08,5.04350e-08
1.56206,4.04775e-08,5.04405e-08
1.56400,4.04916e-08,5.04460e-08
