time	obs_wavelength	flux	instrument	time_unit	wavelength_unit	flux_unit	redshift
2.5	5096.211	4.469900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5099.248	4.412920e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5202.537	5.225800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5205.575	5.137850e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5208.613	5.138760e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5211.651	5.189580e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5214.689	5.281480e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5217.727	5.317590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5220.764	5.286740e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5223.802	5.337400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5226.840	5.304260e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5229.878	5.259540e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5232.916	5.373120e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5235.954	5.376690e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5238.992	5.389940e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5242.030	5.411650e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5245.068	5.367800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5248.106	5.405120e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5251.143	5.499830e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5254.181	5.401100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5257.219	5.378490e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5260.257	5.593440e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5263.295	5.445940e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5266.333	5.466300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5269.371	5.553480e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5272.409	5.636860e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5275.447	5.497320e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5278.485	5.375900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5281.522	5.517800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5284.560	5.544370e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5287.598	5.500270e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5290.636	5.613250e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5293.674	5.579530e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5296.712	5.625170e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5299.750	5.625840e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5302.788	5.555900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5305.826	5.628200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5308.864	5.733650e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5311.901	5.638010e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5314.939	5.628050e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5317.977	5.513540e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5321.015	5.622900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5324.053	5.549530e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5327.091	5.590640e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5330.129	5.688570e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5333.167	5.677490e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5336.205	5.707440e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5339.243	5.549630e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5342.280	5.656910e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5345.318	5.543740e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5348.356	5.651270e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5351.394	5.697890e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5354.432	5.653770e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5357.470	5.739790e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5360.508	5.745460e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5363.546	5.698630e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5366.584	5.822310e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5369.622	5.766680e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5372.659	5.735440e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5375.697	5.556450e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5378.735	5.512220e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5381.773	5.580140e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5384.811	5.564490e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5387.849	5.598780e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5390.887	5.773450e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5393.925	5.743760e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5396.963	5.635250e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5400.001	5.552530e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5403.038	5.611310e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5406.076	5.684900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5409.114	5.729350e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5412.152	5.722260e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5415.190	5.696230e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5418.228	5.627630e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5421.266	5.520670e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5424.304	5.519310e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5427.342	5.486810e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5430.380	5.573970e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5433.417	5.742600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5436.455	5.639460e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5439.493	5.537310e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5442.531	5.506770e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5445.569	5.452270e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5448.607	5.486460e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5451.645	5.523590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5454.683	5.517830e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5457.721	5.433160e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5460.759	5.428940e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5463.797	5.520140e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5466.834	5.304060e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5469.872	5.431070e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5472.910	5.496520e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5475.948	5.630390e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5478.986	5.478450e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5482.024	5.226060e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5485.062	5.457850e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5488.100	5.359340e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5491.138	5.445320e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5494.176	5.229650e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5497.213	5.204250e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5500.251	5.181730e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5503.289	5.093190e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5506.327	5.146780e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5509.365	5.319620e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5512.403	5.204010e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5515.441	5.109920e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5518.479	5.162940e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5521.517	5.082990e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5524.555	5.176770e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5527.592	5.192720e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5530.630	5.032430e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5533.668	5.203620e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5536.706	5.100590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5539.744	5.045700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5542.782	5.154400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5545.820	5.029040e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5548.858	4.793760e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5551.896	4.821960e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5554.934	4.987020e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5557.971	4.901110e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5561.009	4.925040e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5564.047	4.911330e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5567.085	4.911040e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5570.123	4.922410e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5573.161	4.716250e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5576.199	4.599400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5579.237	4.836950e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5582.275	4.706880e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5585.313	4.793180e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5588.350	4.651160e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5591.388	4.594020e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5594.426	4.622090e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5597.464	4.725310e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5600.502	4.698470e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5603.540	4.553600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5606.578	4.716290e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5609.616	4.525030e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5612.654	4.666730e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5615.692	4.711250e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5618.729	4.619960e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5621.767	4.642740e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5624.805	4.606440e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5627.843	4.590390e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5630.881	4.490530e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5633.919	4.575100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5636.957	4.595640e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5639.995	4.558720e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5643.033	4.449580e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5646.071	4.420000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5649.108	4.542010e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5652.146	4.539550e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5655.184	4.609340e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5658.222	4.626020e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5661.260	4.520440e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5664.298	4.486610e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5667.336	4.465800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5670.374	4.451210e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5673.412	4.503540e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5676.450	4.418860e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5679.487	4.322340e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5682.525	4.351800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5685.563	4.412240e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5688.601	4.368850e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5691.639	4.286050e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5694.677	4.373860e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5697.715	4.304990e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5700.753	4.217350e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5703.791	4.261890e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5706.829	4.317840e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5709.866	4.354140e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5712.904	4.350600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5715.942	4.340510e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5718.980	4.302750e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5722.018	4.310300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5725.056	4.277410e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5728.094	4.210030e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5731.132	4.245430e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5734.170	4.332830e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5737.208	4.242590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5740.245	4.150890e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5743.283	4.164320e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5746.321	4.159510e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5749.359	4.027440e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5752.397	4.130770e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5755.435	4.288110e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5758.473	4.121750e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5761.511	3.947510e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5764.549	4.167320e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5767.587	4.191170e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5770.624	4.155900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5773.662	4.158300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5776.700	4.184770e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5779.738	4.092560e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5782.776	4.101750e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5785.814	4.230060e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5788.852	4.145550e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5791.890	4.077680e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5794.928	4.058860e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5797.966	4.110140e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5801.003	4.094720e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5804.041	4.138070e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5807.079	4.067210e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5810.117	3.929880e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5813.155	3.912510e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5816.193	3.961530e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5819.231	3.925880e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5822.269	3.885820e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5825.307	3.874200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5828.345	3.970410e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5831.382	4.026840e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5834.420	3.812590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5837.458	3.955570e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5840.496	3.977540e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5843.534	3.846900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5846.572	3.786660e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5849.610	3.835810e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5852.648	3.819840e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5855.686	3.699000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5858.724	3.853130e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5861.761	3.894950e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5864.799	3.946210e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5867.837	4.050480e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5870.875	3.993590e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5873.913	3.812510e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5876.951	3.693630e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5879.989	3.759050e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5883.027	3.810010e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5886.065	3.858200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5889.103	3.813140e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5892.140	3.823470e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5895.178	3.762750e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5898.216	3.685730e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5901.254	3.780020e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5904.292	3.687740e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5907.330	3.625650e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5910.368	3.680370e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5913.406	3.797710e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5916.444	3.810430e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5919.482	3.732080e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5922.519	3.797320e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5925.557	3.609910e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5928.595	3.687700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5931.633	3.760040e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5934.671	3.663290e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5937.709	3.727190e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5940.747	3.684420e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5943.785	3.625740e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5946.823	3.731660e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5949.861	3.823150e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5952.898	3.657210e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5955.936	3.628730e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5958.974	3.753500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5962.012	3.651310e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5965.050	3.602150e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5968.088	3.667350e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5971.126	3.544710e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5974.164	3.502050e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5977.202	3.584160e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5980.240	3.580790e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5983.277	3.575100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5986.315	3.608510e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5989.353	3.559050e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5992.391	3.605730e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5995.429	3.531270e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	5998.467	3.461750e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6001.505	3.486840e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6004.543	3.349320e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6007.581	3.374100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6010.619	3.601910e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6013.656	3.477930e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6016.694	3.428360e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6019.732	3.542440e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6022.770	3.579090e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6025.808	3.647470e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6028.846	3.750380e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6031.884	3.580570e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6034.922	3.408450e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6037.960	3.340840e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6040.998	3.288890e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6044.035	3.384500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6047.073	3.408860e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6050.111	3.386780e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6053.149	3.327790e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
2.5	6056.187	3.278180e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
