date	time	mag	mag_limit	dmag	integration	band	instrument	date_unit	extinction_corrected	time_frame	mag_unit	mag_type	time_unit	dtime	reference	seeing	airmass
53785.2925	1.14353	18.05	0	0.089	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2952	1.14623	18.089	0	0.088	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2978	1.14883	17.921	0	0.078	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.311	1.16203	16.52	0	0.089	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.3137	1.16473	16.627	0	0.091	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.3163	1.16733	16.502	0	0.088	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.3185	1.16953	16.596	0	0.098	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.4908	1.34183	16.574	0	0.091	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.4934	1.34443	16.636	0	0.093	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.496	1.34703	16.696	0	0.095	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.4987	1.34973	16.636	0	0.093	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5013	1.35233	16.476	0	0.076	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.504	1.35503	16.546	0	0.077	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5066	1.35763	16.514	0	0.077	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5092	1.36023	16.545	0	0.078	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5119	1.36293	17.001	0	0.072	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5145	1.36553	17.042	0	0.072	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5172	1.36823	16.956	0	0.071	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5194	1.37043	17.018	0	0.079	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5577	1.40873	16.954	0	0.098	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5603	1.41133	16.948	0	0.098	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.563	1.41403	16.921	0	0.097	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5656	1.41663	17.042	0	0.1	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5683	1.41933	18.048	0	0.143	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5709	1.42193	18.118	0	0.15	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5736	1.42463	18.018	0	0.141	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5762	1.42723	18.433	0	0.188	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5789	1.42993	16.687	0	0.094	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5815	1.43253	16.757	0	0.097	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5841	1.43513	16.694	0	0.095	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.5863	1.43733	16.699	0	0.108	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.6247	1.47573	18.42	0	0.114	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.6273	1.47833	18.213	0	0.095	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.63	1.48103	18.432	0	0.103	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.6326	1.48363	18.293	0	0.093	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.6458	1.49683	17.281	0	0.107	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.6485	1.49953	17.208	0	0.104	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.6511	1.50213	17.205	0	0.104	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.6533	1.50433	17.414	0	0.126	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.6916	1.54263	17.137	0	0.079	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.6943	1.54533	17.209	0	0.079	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.6969	1.54793	17.172	0	0.077	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.6995	1.55053	17.171	0	0.075	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.7022	1.55323	18.256	0	0.09	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.7048	1.55583	18.354	0	0.095	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.7075	1.55853	18.308	0	0.093	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.7092	1.56023	18.128	0	0.133	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53787.3019	3.15293	18.399	0	0.08	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53787.314	3.16503	18.616	0	0.065	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53787.6092	3.46023	20.494	0	0.233	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53787.6435	3.49453	20.935	0	0.365	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53787.6469	3.49793	18.905	0	0.1	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53787.6489	3.49993	17.751	0	0.071	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53789.5158	5.36683	20.569	0	0.26	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53789.519	5.37003	17.918	0	0.093	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53789.5211	5.37213	20.86	0	NaN	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53789.524	5.37503	19.137	0	0.126	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53789.5259	5.37693	17.658	0	0.074	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53789.5269	5.37793	18.333	0	0.078	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53791.5257	7.37673	20.61	0	0.246	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53791.5287	7.37973	17.611	0	0.07	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53791.531	7.38203	20.99	0	0.355	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53791.534	7.38503	19.158	0	0.105	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53791.5358	7.38683	17.722	0	0.069	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53791.537	7.38803	18.093	0	0.064	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53793.5384	9.38943	20.376	0	0.29	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53793.5389	9.38993	17.537	0	0.1	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53793.5393	9.39033	20.46	0	NaN	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53793.5398	9.39083	19.059	0	0.158	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53793.5401	9.39113	17.795	0	0.091	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53793.5402	9.39123	18.099	0	0.087	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53797.2119	13.06293	21.029	0	0.403	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53797.2164	13.06743	20.947	0	NaN	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53797.2209	13.07193	20.042	0	0.191	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53797.2264	13.07743	17.698	0	0.073	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53797.2301	13.08113	18.412	0	0.082	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53797.2337	13.08473	18.421	0	0.068	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53803.1922	19.04323	17.914	0	0.134	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53803.4249	19.27593	18.102	0	0.098	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53803.4258	19.27683	20.999	0	NaN	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53803.4274	19.27843	20.618	0	0.309	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53803.4284	19.27943	19.426	0	0.156	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53803.4289	19.27993	19.351	0	0.126	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53803.4841	19.33513	21.197	0	NaN	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53804.5199	20.37093	21.209	0	NaN	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53804.5227	20.37373	18.228	0	0.106	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53804.5254	20.37643	21.022	0	NaN	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53804.5284	20.37943	20.883	0	NaN	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53804.5301	20.38113	20.027	0	0.248	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53804.5312	20.38223	19.646	0	0.158	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53805.2689	21.11993	18.271	0	0.101	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53805.2707	21.12173	19.803	0	0.192	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53805.2725	21.12353	19.473	0	0.117	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53806.5209	22.37193	21.268	0	NaN	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53806.5254	22.37643	21.195	0	NaN	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53806.5296	22.38063	20.738	0	0.271	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53808.5394	24.39043	21.106	0	NaN	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53808.5434	24.39443	18.562	0	0.15	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53808.5466	24.39763	20.872	0	NaN	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53808.5506	24.40163	20.704	0	NaN	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53808.5531	24.40413	20.139	0	0.314	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53808.5546	24.40563	19.901	0	0.217	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53809.1391	24.99013	18.564	0	0.14	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53809.1431	24.99413	20.33	0	0.334	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53809.1467	24.99773	20.169	0	0.24	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53810.1433	25.99433	18.431	0	0.128	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53810.1473	25.99833	20.238	0	0.311	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53810.1509	26.00193	20.19	0	0.247	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53811.3789	27.22993	18.807	0	0.171	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53811.385	27.23603	20.459	0	NaN	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53811.3907	27.24173	19.821	0	0.175	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53812.3511	28.20213	19.062	0	0.177	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53812.3578	28.20883	20.658	0	NaN	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53812.364	28.21503	20.383	0	0.233	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53815.1304	30.98143	19.409	0	0.218	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53815.1367	30.98773	20.722	0	NaN	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53815.1411	30.99213	20.689	0	0.367	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53816.5671	32.41813	19.475	0	0.243	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53816.573	32.42403	20.587	0	0.356	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53816.5788	32.42983	20.013	0	0.179	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53818.5164	34.36743	19.302	0	0.26	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53820.1998	36.05083	20.126	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53941.9928	157.84383	19.499	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53788.11683	3.96786	18.438	0	0.05	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJS..213...19B/abstract	NaN	NaN
53788.12585	3.97688	18.476	0	0.054	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJS..213...19B/abstract	NaN	NaN
53788.12746	3.97849	18.079	0	0.046	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJS..213...19B/abstract	NaN	NaN
53788.13423	3.98526	18.191	0	0.036	NaN	r'	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJS..213...19B/abstract	NaN	NaN
53788.13543	3.98646	18.197	0	0.041	NaN	r'	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJS..213...19B/abstract	NaN	NaN
53788.13681	3.98784	18.466	0	0.062	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJS..213...19B/abstract	NaN	NaN
53788.145	3.99603	18.352	0	0.058	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJS..213...19B/abstract	NaN	NaN
53788.15325	4.00428	18.431	0	0.046	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJS..213...19B/abstract	NaN	NaN
53788.16	4.01103	17.831	0	0.146	NaN	H	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJS..213...19B/abstract	NaN	NaN
53788.16	4.01103	17.565	0	0.017	NaN	J	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJS..213...19B/abstract	NaN	NaN
53788.16	4.01103	17.183	0	0.12	NaN	Ks	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJS..213...19B/abstract	NaN	NaN
