time	band	mag	mag_limit	dmag	time_unit	mag_unit	mag_type	time_frame	extinction_corrected	dtime	instrument	reference	integration	dmag2	integration_unit	extincition_corrected
0.01863	C_{r}	14.69	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.01904	C_{r}	14.72	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.01944	C_{r}	14.76	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.01985	C_{r}	14.82	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.02025	C_{r}	14.86	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.02065	C_{r}	14.95	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.02105	C_{r}	14.99	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.02146	C_{r}	15.0	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.02186	C_{r}	15.01	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.02267	C_{r}	15.16	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.02308	C_{r}	15.12	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.02348	C_{r}	15.18	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.02389	C_{r}	15.23	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.02429	C_{r}	15.25	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.0247	C_{r}	15.22	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.0251	C_{r}	15.25	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.02551	C_{r}	15.24	0	0.02	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.02	seconds	NaN
0.0989	C_{r}	16.81	0	0.07	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.07	seconds	NaN
0.09931	C_{r}	17.08	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.08	seconds	NaN
0.09971	C_{r}	16.73	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.08	seconds	NaN
0.10012	C_{r}	16.89	0	0.06	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.06	seconds	NaN
0.10052	C_{r}	16.92	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.08	seconds	NaN
0.10093	C_{r}	16.92	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.08	seconds	NaN
0.10133	C_{r}	16.9	0	0.06	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.06	seconds	NaN
0.10174	C_{r}	16.89	0	0.07	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.07	seconds	NaN
0.10214	C_{r}	16.75	0	0.07	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.07	seconds	NaN
0.10255	C_{r}	16.89	0	0.07	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.07	seconds	NaN
0.10295	C_{r}	16.98	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.08	seconds	NaN
0.10336	C_{r}	16.86	0	0.07	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.07	seconds	NaN
0.10376	C_{r}	17.05	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.08	seconds	NaN
0.10417	C_{r}	17.03	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.08	seconds	NaN
0.10457	C_{r}	17.04	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.08	seconds	NaN
0.10498	C_{r}	17.14	0	0.1	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.1	seconds	NaN
0.10538	C_{r}	16.85	0	0.07	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.07	seconds	NaN
0.10579	C_{r}	17.02	0	0.09	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.09	seconds	NaN
0.10619	C_{r}	17.26	0	0.11	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.11	seconds	NaN
0.1066	C_{r}	17.08	0	0.09	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.09	seconds	NaN
0.107	C_{r}	17.03	0	0.07	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.07	seconds	NaN
0.10741	C_{r}	17.0	0	0.09	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.09	seconds	NaN
0.10781	C_{r}	16.92	0	0.07	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.07	seconds	NaN
0.10822	C_{r}	17.0	0	0.09	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.09	seconds	NaN
0.10862	C_{r}	16.88	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.08	seconds	NaN
0.10903	C_{r}	16.96	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.08	seconds	NaN
0.10943	C_{r}	17.14	0	0.1	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.1	seconds	NaN
0.10984	C_{r}	17.15	0	0.09	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.09	seconds	NaN
0.11024	C_{r}	17.15	0	0.11	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.11	seconds	NaN
0.11065	C_{r}	17.15	0	0.09	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.09	seconds	NaN
0.11105	C_{r}	17.12	0	0.1	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.1	seconds	NaN
0.11146	C_{r}	17.28	0	0.1	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.1	seconds	NaN
0.11186	C_{r}	17.35	0	0.12	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.12	seconds	NaN
0.11227	C_{r}	17.22	0	0.09	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	30.0	0.09	seconds	NaN
0.11347	C_{r}	17.22	0	0.06	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	150.0	0.06	seconds	NaN
0.11551	C_{r}	17.08	0	0.04	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	150.0	0.04	seconds	NaN
0.11752	C_{r}	17.19	0	0.06	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	150.0	0.06	seconds	NaN
0.11954	C_{r}	17.15	0	0.05	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	150.0	0.05	seconds	NaN
0.12154	C_{r}	17.23	0	0.06	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	150.0	0.06	seconds	NaN
0.12354	C_{r}	17.33	0	0.06	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	150.0	0.06	seconds	NaN
0.12558	C_{r}	17.21	0	0.05	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	150.0	0.05	seconds	NaN
0.12759	C_{r}	17.41	0	0.07	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	150.0	0.07	seconds	NaN
0.13062	C_{r}	17.54	0	0.05	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	300.0	0.05	seconds	NaN
0.13466	C_{r}	17.4	0	0.05	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	300.0	0.05	seconds	NaN
0.13872	C_{r}	17.4	0	0.04	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	270.0	0.04	seconds	NaN
0.14275	C_{r}	17.59	0	0.07	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	240.0	0.07	seconds	NaN
0.14681	C_{r}	17.67	0	0.05	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	270.0	0.05	seconds	NaN
0.15204	C_{r}	17.62	0	0.05	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	420.0	0.05	seconds	NaN
0.16123	C_{r}	17.7	0	0.04	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	600.0	0.04	seconds	NaN
0.1697	C_{r}	17.83	0	0.06	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	600.0	0.06	seconds	NaN
0.17838	C_{r}	17.93	0	0.06	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	600.0	0.06	seconds	NaN
0.18707	C_{r}	17.99	0	0.06	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	600.0	0.06	seconds	NaN
0.19657	C_{r}	18.08	0	0.05	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	600.0	0.05	seconds	NaN
0.20845	C_{r}	18.31	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	900.0	0.08	seconds	NaN
0.22341	C_{r}	18.4	0	0.13	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	900.0	0.13	seconds	NaN
0.23838	C_{r}	18.76	0	0.11	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	900.0	0.11	seconds	NaN
0.25354	C_{r}	18.37	0	0.07	days	Vega	apparent	observer	False	NaN	ISON-Ussuriysk/VT-50	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1080.0	0.07	seconds	NaN
0.26109	C_{r}	18.25	0	0.08	days	Vega	apparent	observer	False	NaN	ISON-Kislovodsk/SANTEL-400AN	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	840.0	0.08	seconds	NaN
0.27207	C_{r}	18.37	0	0.1	days	Vega	apparent	observer	False	NaN	ISON-Kislovodsk/SANTEL-400AN	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	840.0	0.1	seconds	NaN
0.29453	C_{r}	18.4	0	0.13	days	Vega	apparent	observer	False	NaN	ISON-Kislovodsk/SANTEL-400AN	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1760.0	0.13	seconds	NaN
0.66634	i'	19.83	0	0.054	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.054	seconds	NaN
0.68572	i'	19.78	0	0.04	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.04	seconds	NaN
0.70515	i'	19.9	0	0.037	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.037	seconds	NaN
0.72919	i'	19.88	0	0.039	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.039	seconds	NaN
0.74854	i'	19.92	0	0.04	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.04	seconds	NaN
0.76716	i'	19.684	0	0.048	days	Vega	apparent	observer	False	NaN	Yerkes-41	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	4960.0	0.046	seconds	NaN
0.76808	i'	19.99	0	0.04	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.04	seconds	NaN
0.792	i'	20.0	0	0.04	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.04	seconds	NaN
0.81112	i'	20.03	0	0.04	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.04	seconds	NaN
0.83015	i'	20.05	0	0.05	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.05	seconds	NaN
0.85405	i'	20.12	0	0.06	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.06	seconds	NaN
0.87345	i'	20.19	0	0.06	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.06	seconds	NaN
0.89304	i'	20.2	0	0.05	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.05	seconds	NaN
0.91791	i'	20.18	0	0.05	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.05	seconds	NaN
0.93749	i'	20.19	0	0.04	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	0.04	seconds	NaN
1.62787	i'	21.483	0	0.377	days	Vega	apparent	observer	False	NaN	Yerkes-41	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	3600.0	0.283	seconds	NaN
1.6584	i'	21.371	0	0.066	days	Vega	apparent	observer	False	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	300.0	0.066	seconds	NaN
2.73236	i'	21.47	1	NaN	days	Vega	apparent	observer	False	NaN	Yerkes-41	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	3600.0	NaN	seconds	NaN
3.6759	i'	22.03	0	0.053	days	Vega	apparent	observer	False	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1620.0	0.053	seconds	NaN
3.78414	i'	22.44	1	NaN	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1280.0	NaN	seconds	NaN
20.76262	i'	22.27	0	0.13	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	24320.0	0.13	seconds	NaN
29.75985	i'	23.34	0	0.17	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	22960.0	0.17	seconds	NaN
38.78882	i'	22.88	0	0.16	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	22800.0	0.16	seconds	NaN
127.284	i'	23.83	0	0.1	days	Vega	apparent	observer	False	NaN	LT	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	3150.0	0.1	seconds	NaN
0.02591	I_C	14.735	0	0.02	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.02	seconds	NaN
0.02699	I_C	14.866	0	0.02	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.02	seconds	NaN
0.02802	I_C	14.94	0	0.021	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.021	seconds	NaN
0.02907	I_C	15.037	0	0.022	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.022	seconds	NaN
0.0299	I_C	15.097	0	0.034	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.033	seconds	NaN
0.03115	I_C	15.149	0	0.028	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.027	seconds	NaN
0.03215	I_C	15.162	0	0.03	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.029	seconds	NaN
0.03322	I_C	15.14	0	0.028	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.028	seconds	NaN
0.03424	I_C	15.191	0	0.029	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.028	seconds	NaN
0.03536	I_C	15.201	0	0.026	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.025	seconds	NaN
0.0364	I_C	15.219	0	0.024	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.024	seconds	NaN
0.03744	I_C	15.262	0	0.026	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.025	seconds	NaN
0.03848	I_C	15.362	0	0.028	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.028	seconds	NaN
0.03949	I_C	15.357	0	0.031	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.03	seconds	NaN
0.04057	I_C	15.236	0	0.033	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.032	seconds	NaN
0.04161	I_C	15.345	0	0.038	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.036	seconds	NaN
0.04266	I_C	15.37	0	0.03	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.029	seconds	NaN
0.04369	I_C	15.348	0	0.036	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.035	seconds	NaN
0.04473	I_C	15.341	0	0.03	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.029	seconds	NaN
0.04579	I_C	15.401	0	0.03	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.03	seconds	NaN
0.04703	I_C	15.351	0	0.027	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.026	seconds	NaN
0.04806	I_C	15.373	0	0.027	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.026	seconds	NaN
0.0491	I_C	15.383	0	0.028	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.028	seconds	NaN
0.05014	I_C	15.399	0	0.027	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.026	seconds	NaN
0.05117	I_C	15.411	0	0.028	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.027	seconds	NaN
0.0522	I_C	15.395	0	0.027	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.027	seconds	NaN
0.05325	I_C	15.503	0	0.03	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.029	seconds	NaN
0.05444	I_C	15.474	0	0.033	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.032	seconds	NaN
0.05547	I_C	15.441	0	0.033	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.032	seconds	NaN
