instrument	time	band	integration	mag	mag_limit	dmag	flux_density	dflux_density	time_unit	integration_unit	mag_unit	mag_type	flux_density_unit	time_frame	extinction_corrected	dtime	reference	date	date_unit	extinction
P60	7.96992	i	1800.0	20.05	0	0.074	23.32	2.54	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	13.01297	r	1080.0	20.567	0	0.045	10.65	0.96	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	13.02891	g	1260.0	21.18	0	0.059	6.826	0.731	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	13.93615	g	2520.0	21.219	0	0.038	6.364	0.447	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	13.94447	r	5040.0	20.541	0	0.025	11.19	0.54	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	13.95513	i	2520.0	20.376	0	0.073	14.02	1.84	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	14.84474	r	2160.0	20.564	0	0.032	10.71	0.67	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	14.87327	g	2160.0	21.32	0	0.035	5.24	0.381	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	14.9019	i	2160.0	20.398	0	0.074	13.48	1.85	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	15.86919	r	2160.0	20.61	0	0.036	9.774	0.728	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	15.90002	g	2160.0	21.214	0	0.037	6.423	0.434	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	15.93112	i	900.0	20.484	0	0.082	11.49	1.89	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	16.95551	i	2160.0	20.426	0	0.074	12.82	1.8	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	17.00252	r	1980.0	20.72	0	0.04	7.679	0.733	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	17.94128	i	2160.0	20.442	0	0.079	12.43	1.88	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	17.96982	r	2160.0	20.645	0	0.039	9.08	0.768	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	17.99836	g	2160.0	21.337	0	0.043	5.06	0.462	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	18.94285	i	2160.0	20.461	0	0.074	12.01	1.73	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	18.97139	r	2160.0	20.745	0	0.036	7.233	0.642	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	19.00112	g	2340.0	21.351	0	0.048	4.913	0.506	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	19.96587	i	1800.0	20.307	0	0.127	15.75	3.53	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	19.99442	r	1620.0	20.744	0	0.04	7.253	0.723	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	22.86858	i	3240.0	20.558	0	0.086	9.913	1.848	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	22.91154	r	3240.0	20.754	0	0.044	7.068	0.78	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	23.87207	i	3240.0	20.507	0	0.092	11.0	2.09	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	23.92657	r	3240.0	20.734	0	0.052	7.422	0.94	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	24.86957	i	3240.0	20.506	0	0.091	11.01	2.06	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	26.86841	i	3240.0	20.65	0	0.098	8.095	1.943	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	32.92279	r	3240.0	20.977	0	0.037	3.542	0.538	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	34.86145	i	2520.0	20.76	0	0.086	6.095	1.535	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	36.90648	r	3240.0	21.005	0	0.035	3.157	0.5	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	39.87606	i	3240.0	20.741	0	0.07	6.436	1.267	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.23591	r	180.0	16.135	0	0.057	1325.0	68.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.2405	B	180.0	16.61	0	0.04	1005.0	37.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.24317	z	180.0	15.941	0	0.06	1586.0	86.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.24557	i	180.0	16.086	0	0.049	1368.0	61.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.24852	r	180.0	16.172	0	0.044	1280.0	51.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.25085	B	180.0	16.62	0	0.04	995.0	36.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.25328	z	180.0	15.923	0	0.045	1613.0	66.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.25562	i	180.0	16.094	0	0.074	1358.0	90.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.25801	r	180.0	16.19	0	0.024	1259.0	28.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.26035	B	180.0	16.65	0	0.06	968.0	52.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.26293	z	180.0	15.912	0	0.082	1629.0	120.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	0.2653	i	180.0	16.292	0	0.1	1130.0	101.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	1.29868	r	600.0	18.227	0	0.015	182.8	2.7	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	1.3058	r	600.0	18.207	0	0.021	186.4	3.8	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	2.2279	r	600.0	18.936	0	0.028	89.4	2.58	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	2.23501	r	600.0	18.961	0	0.027	87.1	2.43	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	2.24212	r	600.0	18.97	0	0.031	86.28	2.76	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	3.3382	r	900.0	19.454	0	0.034	50.96	1.94	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GMG	3.34879	r	900.0	19.473	0	0.034	49.87	1.9	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	0.84703	V	420.0	17.81	0	0.04	283.0	11.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	0.84877	R	360.0	17.49	0	0.04	315.0	12.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	0.85333	B	240.0	18.27	0	0.12	214.0	23.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	0.86078	V	420.0	17.77	0	0.04	294.0	11.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	0.86095	R	360.0	17.48	0	0.03	318.0	9.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	0.87644	R	360.0	17.4	0	0.03	343.0	10.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	0.87791	V	420.0	17.86	0	0.03	270.0	8.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	0.87987	I	300.0	17.06	0	0.1	363.0	33.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	0.8843	B	300.0	18.07	0	0.12	258.0	28.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	0.89531	R	360.0	17.39	0	0.05	347.0	16.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	0.89533	V	420.0	17.77	0	0.04	294.0	11.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	1.87616	V	480.0	18.89	0	0.06	98.56	5.83	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	1.87668	R	360.0	18.57	0	0.05	108.8	5.4	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	1.87757	I	360.0	18.17	0	0.07	122.3	8.5	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	1.87841	B	360.0	19.19	0	0.13	89.02	10.58	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	2.85788	V	480.0	19.55	0	0.2	49.16	9.93	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	2.85842	R	360.0	19.24	0	0.1	53.06	5.74	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAIT	2.85932	I	360.0	18.25	0	0.14	112.7	15.2	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAST	4.9268	V	600.0	20.05	0	0.02	27.37	0.68	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAST	4.93469	B	600.0	20.52	0	0.03	22.8	0.75	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAST	4.93725	R	100.0	19.81	0	0.1	26.4	3.4	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAST	4.94488	R	600.0	19.75	0	0.02	28.6	0.74	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAST	14.88551	V	540.0	20.84	0	0.11	8.107	1.734	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAST	14.89305	R	1800.0	20.83	0	0.21	2.881	2.654	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAST	40.89395	R	300.0	20.95	0	0.13	1.302	1.525	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
KAST	40.90001	V	300.0	21.36	0	0.18	1.258	1.703	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	0.95267	B	300.0	18.241	0	0.057	220.0	11.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	0.95807	V	200.0	17.91	0	0.024	258.0	6.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	0.96136	R	150.0	17.632	0	0.027	275.0	7.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	0.96371	I	120.0	17.257	0	0.045	301.0	13.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	0.98878	B	120.0	18.166	0	0.046	236.0	10.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	0.99071	V	120.0	17.954	0	0.035	247.0	8.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	0.99277	R	120.0	17.645	0	0.03	271.0	8.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	0.99473	I	120.0	17.173	0	0.033	326.0	10.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	1.03278	B	120.0	18.407	0	0.135	188.1	22.5	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	1.03485	V	120.0	18.067	0	0.045	222.0	9.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	1.03683	R	120.0	17.704	0	0.03	256.0	7.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	1.03877	I	120.0	17.359	0	0.066	273.0	17.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	1.08182	B	120.0	18.273	0	0.083	213.0	16.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	1.0847	R	120.0	17.812	0	0.046	231.0	10.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	1.08658	I	120.0	17.384	0	0.033	266.0	8.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	1.08917	R	120.0	17.75	0	0.041	245.0	10.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	3.85954	R	450.0	19.26	0	0.1	51.87	5.64	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
Nickel	3.86727	I	450.0	19.1	0	0.1	44.44	5.06	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.65651	r	1056.2	17.283	0	0.049	452.0	20.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.65651	i	1056.2	17.052	0	0.04	555.0	21.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.65651	z	1056.2	16.989	0	0.034	595.0	19.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.65898	J	1200.0	15.887	0	0.03	697.0	19.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.65898	H	1200.0	15.273	0	0.031	784.0	23.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.66852	g	2112.5	17.544	0	0.042	366.0	14.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.67808	r	1056.2	17.285	0	0.031	452.0	13.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.67808	i	1056.2	17.13	0	0.032	515.0	15.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.67808	z	1056.2	17.034	0	0.012	570.0	6.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.68055	J	960.0	15.96	0	0.032	650.0	19.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.68055	H	960.0	15.344	0	0.029	734.0	20.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.68055	K	960.0	14.736	0	0.053	837.0	41.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.70964	r	1320.3	17.34	0	0.048	429.0	19.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.70964	i	1320.3	17.218	0	0.02	474.0	9.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.70964	z	1320.3	17.097	0	0.009	537.0	5.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.70972	J	1200.0	15.99	0	0.031	632.0	18.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.70972	H	1200.0	15.348	0	0.067	731.0	45.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.70972	K	1200.0	14.803	0	0.03	786.0	22.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.73204	r	919.3	17.393	0	0.04	408.0	15.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.73204	i	919.3	17.257	0	0.012	457.0	5.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.73204	z	919.3	17.14	0	0.021	516.0	10.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.73697	J	1440.0	16.031	0	0.037	608.0	21.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.73697	H	1440.0	15.398	0	0.035	697.0	23.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.73697	K	1440.0	14.834	0	0.056	763.0	39.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.74105	g	1838.7	17.686	0	0.018	321.0	5.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.75013	r	919.3	17.471	0	0.046	379.0	16.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.75013	i	919.3	17.289	0	0.006	443.0	3.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.75013	z	919.3	17.163	0	0.018	505.0	9.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.76409	J	1440.0	16.08	0	0.03	581.0	16.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.76409	H	1440.0	15.44	0	0.032	670.0	20.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.76409	K	1440.0	14.956	0	0.064	680.0	40.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.76833	r	919.3	17.448	0	0.034	387.0	12.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.76833	i	919.3	17.312	0	0.014	434.0	6.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
GROND	0.76833	z	919.3	17.241	0	0.012	469.0	5.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
