instrument	band	date	time	mag	mag_limit	dmag	dmag2	mag_unit	time_unit	date_unit
CTIO	V	2751.4839	23.4997	20.477	0	0.111	0.113	Unknown	days	MJD
CTIO	V	2751.4903	23.5061	20.502	0	0.117	0.119	Unknown	days	MJD
CTIO	I	2751.497	23.5128	19.801	0	0.191	0.192	Unknown	days	MJD
CTIO	I	2751.5036	23.5194	19.425	0	0.136	0.137	Unknown	days	MJD
FLWO	R	2728.6092976	0.6251	15.232	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.6117976	0.6276	15.215	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.6148976	0.6307	15.23	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.6252976	0.6411	15.953	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.6273976	0.6432	15.595	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.6293976	0.6452	15.278	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.6311976	0.647	14.87	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.6359976	0.6518	15.971	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.6380976	0.6539	15.624	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.6400976	0.6559	15.316	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.6418976	0.6577	14.895	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.6504976	0.6663	16.027	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.6550976	0.6709	15.664	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.6596976	0.6755	15.356	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.6642976	0.6801	14.946	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.6704976	0.6863	16.083	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.6753976	0.6912	16.086	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.6768976	0.6927	15.742	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.6784976	0.6943	15.431	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.6800976	0.6959	14.987	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.6860976	0.7019	16.135	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.6877976	0.7036	15.77	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.6890976	0.7049	15.437	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.6903976	0.7062	15.031	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.6961976	0.712	16.15	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.6977976	0.7136	15.8	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.6991976	0.715	15.472	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.7003976	0.7162	15.095	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.7061976	0.722	16.196	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.7077976	0.7236	15.834	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.7091976	0.725	15.514	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.7103976	0.7262	15.103	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.7161976	0.732	16.235	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.7177976	0.7336	15.859	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.7191976	0.735	15.552	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.7203976	0.7362	15.092	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.7273976	0.7432	16.211	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.7291976	0.745	15.872	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.7305976	0.7464	15.554	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.7318976	0.7477	15.153	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.7377976	0.7536	16.262	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.7395976	0.7554	15.901	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.7408976	0.7567	15.585	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.7421976	0.758	15.184	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.7480976	0.7639	16.292	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.7498976	0.7657	15.943	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.7512976	0.7671	15.626	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.7525976	0.7684	15.223	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.7584976	0.7743	16.336	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.7602976	0.7761	15.961	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.7616976	0.7775	15.628	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.7629976	0.7788	15.232	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.7688976	0.7847	16.352	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.7706976	0.7865	15.996	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.7719976	0.7878	15.674	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.7732976	0.7891	15.275	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.7791976	0.795	16.378	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.7809976	0.7968	16.012	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.7823976	0.7982	15.684	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.7836976	0.7995	15.268	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.7895976	0.8054	16.396	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.7913976	0.8072	16.027	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.7927976	0.8086	15.714	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.7939976	0.8098	15.282	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.7998976	0.8157	16.429	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.8017976	0.8176	16.084	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.8031976	0.819	15.752	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.8044976	0.8203	15.337	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.8103976	0.8262	16.436	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.8121976	0.828	16.101	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.8134976	0.8293	15.8	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.8147976	0.8306	15.381	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.8206976	0.8365	16.479	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.8224976	0.8383	16.119	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.8237976	0.8396	15.792	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.8250976	0.8409	15.402	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.8309976	0.8468	16.494	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.8327976	0.8486	16.154	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.8341976	0.85	15.824	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.8354976	0.8513	15.43	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2728.8413976	0.8572	16.541	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.8431976	0.859	16.205	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.8445976	0.8604	15.852	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.8457976	0.8616	15.47	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.8517976	0.8676	16.569	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.8535976	0.8694	16.201	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.8549976	0.8708	15.902	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.8562976	0.8721	15.461	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.8621976	0.878	16.592	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2728.8639976	0.8798	16.244	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2728.8652976	0.8811	15.925	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.8665976	0.8824	15.457	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.8724976	0.8883	16.612	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2728.8742976	0.8901	16.258	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2728.8756976	0.8915	15.935	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.8768976	0.8927	15.474	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.8827976	0.8986	16.676	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2728.8845976	0.9004	16.297	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2728.8859976	0.9018	15.959	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.8872976	0.9031	15.493	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.8931976	0.909	16.69	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2728.8950976	0.9109	16.295	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2728.8964976	0.9123	15.996	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2728.8977976	0.9136	15.561	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.9036976	0.9195	16.704	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2728.9054976	0.9213	16.359	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2728.9067976	0.9226	16.033	0	0.020	0.036	Unknown	days	MJD
FLWO	I	2728.9080976	0.9239	15.656	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.9139976	0.9298	16.715	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2728.9157976	0.9316	16.381	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2728.9171976	0.933	16.052	0	0.020	0.036	Unknown	days	MJD
FLWO	I	2728.9184976	0.9343	15.698	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.9243976	0.9402	16.774	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2728.9261976	0.942	16.386	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2728.9274976	0.9433	16.084	0	0.020	0.036	Unknown	days	MJD
FLWO	I	2728.9287976	0.9446	15.698	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2728.9346976	0.9505	16.798	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2728.9364976	0.9523	16.416	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2728.9378976	0.9537	16.119	0	0.020	0.036	Unknown	days	MJD
FLWO	I	2728.9391976	0.955	15.699	0	0.030	0.042	Unknown	days	MJD
FLWO	B	2729.6288976	1.6447	16.952	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2729.6323976	1.6482	16.578	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2729.6355976	1.6514	16.221	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2729.6383976	1.6542	15.778	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2729.7240976	1.7399	17.082	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2729.7276976	1.7435	16.687	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2729.7307976	1.7466	16.353	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2729.7336976	1.7495	15.9	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2729.8226976	1.8385	17.217	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2729.8262976	1.8421	16.809	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2729.8293976	1.8452	16.491	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2729.8322976	1.8481	16.037	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2729.8985976	1.9144	17.281	0	0.010	0.032	Unknown	days	MJD
FLWO	V	2729.9020976	1.9179	16.875	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2729.9052976	1.9211	16.525	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2729.9080976	1.9239	16.073	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2730.8326976	2.8485	17.755	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2730.8361976	2.852	17.366	0	0.010	0.032	Unknown	days	MJD
FLWO	R	2730.8393976	2.8552	17.019	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2730.8422976	2.8581	16.544	0	0.010	0.032	Unknown	days	MJD
FLWO	B	2730.9437976	2.9596	17.887	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2730.9473976	2.9632	17.436	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2730.9504976	2.9663	17.102	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2730.9533976	2.9692	16.631	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2731.7102976	3.7261	18.054	0	0.040	0.050	Unknown	days	MJD
FLWO	V	2731.7137976	3.7296	17.667	0	0.050	0.058	Unknown	days	MJD
FLWO	R	2731.7169976	3.7328	17.311	0	0.030	0.042	Unknown	days	MJD
FLWO	V	2731.7561976	3.772	17.698	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2731.7593976	3.7752	17.337	0	0.020	0.036	Unknown	days	MJD
FLWO	I	2731.7621976	3.778	16.907	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2731.7716976	3.7875	18.104	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2731.7752976	3.7911	17.707	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2731.7783976	3.7942	17.358	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2731.7811976	3.797	16.929	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2731.7966976	3.8125	18.147	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2731.8001976	3.816	17.733	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2731.8033976	3.8192	17.383	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2731.8061976	3.822	16.921	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2731.8157976	3.8316	18.171	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2731.8193976	3.8352	17.775	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2731.8224976	3.8383	17.412	0	0.010	0.032	Unknown	days	MJD
FLWO	I	2731.8253976	3.8412	16.964	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2731.8462976	3.8621	18.194	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2731.8498976	3.8657	17.764	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2731.8529976	3.8688	17.441	0	0.020	0.036	Unknown	days	MJD
FLWO	I	2731.8558976	3.8717	16.977	0	0.050	0.058	Unknown	days	MJD
FLWO	B	2732.6278976	4.6437	18.582	0	0.020	0.036	Unknown	days	MJD
FLWO	V	2732.6313976	4.6472	18.06	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2732.6345976	4.6504	17.74	0	0.020	0.036	Unknown	days	MJD
FLWO	I	2732.6373976	4.6532	17.313	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2733.6197976	5.6356	18.478	0	0.030	0.042	Unknown	days	MJD
FLWO	V	2733.6232976	5.6391	18.06	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2733.6264976	5.6423	17.726	0	0.020	0.036	Unknown	days	MJD
FLWO	I	2733.6292976	5.6451	17.269	0	0.020	0.036	Unknown	days	MJD
FLWO	B	2734.6352976	6.6511	19.003	0	0.030	0.042	Unknown	days	MJD
FLWO	V	2734.6387976	6.6546	18.567	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2734.6419976	6.6578	18.203	0	0.020	0.036	Unknown	days	MJD
FLWO	I	2734.6447976	6.6606	17.849	0	0.030	0.042	Unknown	days	MJD
FLWO	B	2734.8531976	6.869	19.099	0	0.030	0.042	Unknown	days	MJD
FLWO	V	2734.8578976	6.8737	18.666	0	0.020	0.036	Unknown	days	MJD
FLWO	R	2734.8617976	6.8776	18.345	0	0.020	0.036	Unknown	days	MJD
FLWO	I	2734.8652976	6.8811	17.918	0	0.030	0.042	Unknown	days	MJD
FLWO	B	2735.6224976	7.6383	19.428	0	0.060	0.067	Unknown	days	MJD
FLWO	V	2735.6272976	7.6431	19.014	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2735.6310976	7.6469	18.684	0	0.030	0.042	Unknown	days	MJD
FLWO	I	2735.6345976	7.6504	18.265	0	0.040	0.050	Unknown	days	MJD
FLWO	B	2735.8582976	7.8741	19.582	0	0.050	0.058	Unknown	days	MJD
FLWO	V	2735.8629976	7.8788	18.974	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2735.8668976	7.8827	18.7	0	0.040	0.050	Unknown	days	MJD
FLWO	I	2735.8703976	7.8862	18.336	0	0.050	0.058	Unknown	days	MJD
FLWO	V	2736.6242976	8.6401	19.108	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2736.6281976	8.644	18.798	0	0.030	0.042	Unknown	days	MJD
FLWO	I	2736.6316976	8.6475	18.423	0	0.040	0.050	Unknown	days	MJD
FLWO	B	2736.6369976	8.6528	19.649	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2736.6494976	8.6653	18.784	0	0.040	0.050	Unknown	days	MJD
FLWO	V	2736.7611976	8.777	19.175	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2736.7649976	8.7808	18.795	0	0.030	0.042	Unknown	days	MJD
FLWO	I	2736.7685976	8.7844	18.419	0	0.040	0.050	Unknown	days	MJD
FLWO	B	2736.7738976	8.7897	19.724	0	0.040	0.050	Unknown	days	MJD
FLWO	V	2736.8633976	8.8792	19.177	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2736.8671976	8.883	18.831	0	0.030	0.042	Unknown	days	MJD
FLWO	I	2736.8707976	8.8866	18.468	0	0.050	0.058	Unknown	days	MJD
FLWO	B	2736.8760976	8.8919	19.648	0	0.040	0.050	Unknown	days	MJD
FLWO	V	2737.6211976	9.637	19.12	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2737.6250976	9.6409	18.841	0	0.030	0.042	Unknown	days	MJD
FLWO	I	2737.6285976	9.6444	18.545	0	0.050	0.058	Unknown	days	MJD
FLWO	B	2737.6338976	9.6497	19.7	0	0.050	0.058	Unknown	days	MJD
FLWO	V	2737.7476976	9.7635	19.156	0	0.030	0.042	Unknown	days	MJD
FLWO	R	2737.7515976	9.7674	18.885	0	0.030	0.042	Unknown	days	MJD
FLWO	I	2737.7550976	9.7709	18.477	0	0.040	0.050	Unknown	days	MJD
FLWO	B	2737.7603976	9.7762	19.821	0	0.040	0.050	Unknown	days	MJD
FLWO	V	2737.8433976	9.8592	19.144	0	0.050	0.058	Unknown	days	MJD
FLWO	R	2737.8472976	9.8631	18.892	0	0.040	0.050	Unknown	days	MJD
FLWO	I	2737.8507976	9.8666	18.533	0	0.060	0.067	Unknown	days	MJD
FLWO	B	2737.8561976	9.872	19.77	0	0.060	0.067	Unknown	days	MJD
FLWO	V	2738.6499976	10.6658	19.402	0	0.050	0.058	Unknown	days	MJD
FLWO	R	2738.6549976	10.6708	19.047	0	0.040	0.050	Unknown	days	MJD
FLWO	I	2738.6648976	10.6807	18.691	0	0.050	0.058	Unknown	days	MJD
FLWO	B	2738.7399976	10.7558	19.903	0	0.040	0.050	Unknown	days	MJD
FLWO	V	2738.7999976	10.8158	19.408	0	0.040	0.050	Unknown	days	MJD
FLWO	I	2738.7999976	10.8158	18.718	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2738.8099976	10.8258	19.0	0	0.030	0.042	Unknown	days	MJD
FLWO	R	2739.6370976	11.6529	19.196	0	0.030	0.042	Unknown	days	MJD
FLWO	V	2739.6431976	11.659	19.525	0	0.040	0.050	Unknown	days	MJD
FLWO	I	2739.6508976	11.6667	18.856	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2739.6781976	11.694	19.159	0	0.030	0.042	Unknown	days	MJD
FLWO	B	2739.7199976	11.7358	20.062	0	0.040	0.050	Unknown	days	MJD
FLWO	I	2739.7316976	11.7475	18.888	0	0.050	0.058	Unknown	days	MJD
FLWO	V	2739.7564976	11.7723	19.52	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2739.7999976	11.8158	19.208	0	0.030	0.042	Unknown	days	MJD
FLWO	I	2739.8282976	11.8441	18.935	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2740.6699976	12.6858	19.255	0	0.030	0.042	Unknown	days	MJD
FLWO	B	2740.7244976	12.7403	20.344	0	0.050	0.058	Unknown	days	MJD
FLWO	R	2740.7999976	12.8158	19.308	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2741.6185976	13.6344	19.364	0	0.080	0.085	Unknown	days	MJD
FLWO	R	2741.6431976	13.659	19.43	0	0.080	0.085	Unknown	days	MJD
FLWO	R	2747.6799976	19.6958	19.727	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2747.7195976	19.7354	19.757	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2747.7663976	19.7822	19.765	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2748.6899976	20.7058	19.809	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2748.7879976	20.8038	19.887	0	0.050	0.058	Unknown	days	MJD
FLWO	R	2748.8239976	20.8398	19.745	0	0.050	0.058	Unknown	days	MJD
FLWO	R	2749.6429976	21.6588	19.888	0	0.030	0.042	Unknown	days	MJD
FLWO	B	2749.6841976	21.7	21.246	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2749.7703976	21.7862	19.899	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2749.8570976	21.8729	19.816	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2750.6289976	22.6448	19.967	0	0.040	0.050	Unknown	days	MJD
FLWO	B	2750.6508976	22.6667	21.191	0	0.070	0.076	Unknown	days	MJD
FLWO	R	2750.7185976	22.7344	19.956	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2751.6423976	23.6582	20.03	0	0.030	0.042	Unknown	days	MJD
FLWO	B	2751.6655976	23.6814	21.332	0	0.070	0.076	Unknown	days	MJD
FLWO	R	2751.7385976	23.7544	19.993	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2752.6355976	24.6514	20.096	0	0.040	0.050	Unknown	days	MJD
FLWO	B	2752.6699976	24.6858	21.39	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2752.7899976	24.8058	20.067	0	0.030	0.042	Unknown	days	MJD
FLWO	R	2753.6842976	25.7001	20.092	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2753.7019976	25.7178	20.125	0	0.040	0.050	Unknown	days	MJD
FLWO	B	2753.7243976	25.7402	21.466	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2754.6559976	26.6718	20.205	0	0.040	0.050	Unknown	days	MJD
FLWO	B	2754.7032976	26.7191	21.594	0	0.080	0.085	Unknown	days	MJD
FLWO	R	2755.6949976	27.7108	20.27	0	0.050	0.058	Unknown	days	MJD
FLWO	R	2756.7041976	28.72	20.179	0	0.050	0.058	Unknown	days	MJD
FLWO	R	2756.7155976	28.7314	20.297	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2757.6470976	29.6629	20.372	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2757.6622976	29.6781	20.3	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2757.6736976	29.6895	20.372	0	0.050	0.058	Unknown	days	MJD
FLWO	R	2758.6782976	30.6941	20.428	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2758.7042976	30.7201	20.443	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2759.6946976	31.7105	20.518	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2760.6422976	32.6581	20.538	0	0.040	0.050	Unknown	days	MJD
FLWO	R	2761.7851976	33.801	20.513	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2761.8014976	33.8173	20.607	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2762.6760976	34.6919	20.762	0	0.070	0.076	Unknown	days	MJD
FLWO	R	2762.6922976	34.7081	20.655	0	0.050	0.058	Unknown	days	MJD
FLWO	R	2764.7899976	36.8058	20.825	0	0.080	0.085	Unknown	days	MJD
FLWO	R	2765.6472976	37.6631	20.77	0	0.070	0.076	Unknown	days	MJD
FLWO	R	2765.6579976	37.6738	20.847	0	0.050	0.058	Unknown	days	MJD
FLWO	R	2765.6687976	37.6846	20.773	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2766.7141976	38.73	20.974	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2767.6557976	39.6716	20.962	0	0.070	0.076	Unknown	days	MJD
FLWO	R	2779.7299976	51.7458	21.503	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2780.6899976	52.7058	21.648	0	0.110	0.114	Unknown	days	MJD
FLWO	R	2781.7249976	53.7408	21.38	0	0.080	0.085	Unknown	days	MJD
FLWO	R	2782.6785976	54.6944	21.259	0	0.090	0.095	Unknown	days	MJD
FLWO	R	2785.7004976	57.7163	21.562	0	0.060	0.067	Unknown	days	MJD
FLWO	R	2787.6910976	59.7069	21.406	0	0.070	0.076	Unknown	days	MJD
FLWO	R	2788.6899976	60.7058	21.568	0	0.090	0.095	Unknown	days	MJD
KAIT	B	2728.6677976	0.6836	16.063	0	0.020	0.036	Unknown	days	MJD
KAIT	V	2728.6717976	0.6876	15.779	0	0.030	0.042	Unknown	days	MJD
KAIT	R	2728.6761976	0.692	15.45	0	0.030	0.042	Unknown	days	MJD
KAIT	I	2728.6802976	0.6961	15.024	0	0.030	0.042	Unknown	days	MJD
KAIT	B	2728.6921976	0.708	16.126	0	0.020	0.036	Unknown	days	MJD
KAIT	V	2728.6952976	0.7111	15.82	0	0.010	0.032	Unknown	days	MJD
KAIT	R	2728.6974976	0.7133	15.474	0	0.020	0.036	Unknown	days	MJD
KAIT	I	2728.6996976	0.7155	15.045	0	0.030	0.042	Unknown	days	MJD
KAIT	B	2728.7079976	0.7238	16.167	0	0.010	0.032	Unknown	days	MJD
KAIT	V	2728.7110976	0.7269	15.857	0	0.010	0.032	Unknown	days	MJD
KAIT	R	2728.7132976	0.7291	15.513	0	0.010	0.032	Unknown	days	MJD
KAIT	I	2728.7154976	0.7313	15.084	0	0.020	0.036	Unknown	days	MJD
KAIT	B	2728.7470976	0.7629	16.279	0	0.010	0.032	Unknown	days	MJD
KAIT	V	2728.7501976	0.766	15.981	0	0.030	0.042	Unknown	days	MJD
KAIT	R	2728.7524976	0.7683	15.644	0	0.020	0.036	Unknown	days	MJD
KAIT	I	2728.7546976	0.7705	15.183	0	0.030	0.042	Unknown	days	MJD
KAIT	B	2728.7627976	0.7786	16.338	0	0.020	0.036	Unknown	days	MJD
KAIT	V	2728.7658976	0.7817	16.015	0	0.030	0.042	Unknown	days	MJD
KAIT	R	2728.7680976	0.7839	15.685	0	0.020	0.036	Unknown	days	MJD
KAIT	I	2728.7703976	0.7862	15.269	0	0.030	0.042	Unknown	days	MJD
KAIT	B	2728.7979976	0.8138	16.424	0	0.030	0.042	Unknown	days	MJD
KAIT	V	2728.8019976	0.8178	16.12	0	0.020	0.036	Unknown	days	MJD
KAIT	R	2728.8059976	0.8218	15.75	0	0.010	0.032	Unknown	days	MJD
KAIT	I	2728.8100976	0.8259	15.336	0	0.020	0.036	Unknown	days	MJD
KAIT	B	2728.8204976	0.8363	16.45	0	0.030	0.042	Unknown	days	MJD
KAIT	V	2728.8236976	0.8395	16.189	0	0.020	0.036	Unknown	days	MJD
KAIT	R	2728.8258976	0.8417	15.835	0	0.080	0.085	Unknown	days	MJD
