instrument	band	date	time	mag	mag_limit	dmag	dmag2	mag_unit	time_unit	date_unit	dtime	reference	integration	integration_unit	airmass	flux_density	dflux_density	flux_density_unit
Mt. Laguna 1m+Loral	I	2729.7337211	1.7495235	15.912	0	0.005	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.737647	1.7534494	17.113	0	0.009	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.7415567	1.7573591	16.8	0	0.005	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.7453796	1.761182	16.406	0	0.005	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.7492581	1.7650605	15.931	0	0.006	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.7635567	1.7793591	17.11	0	0.009	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.7677315	1.7835339	16.841	0	0.008	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.7719387	1.7877411	16.437	0	0.005	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.776662	1.7924644	15.963	0	0.005	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.7805914	1.7963938	17.172	0	0.011	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.7845995	1.8004019	16.844	0	0.007	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.7884444	1.8042468	16.473	0	0.005	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.792316	1.8081184	15.985	0	0.007	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.8057442	1.8215466	17.18	0	0.011	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.8096088	1.8254112	16.88	0	0.008	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.813463	1.8292654	16.497	0	0.005	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.8176146	1.833417	16.012	0	0.007	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.8214803	1.8372827	17.204	0	0.01	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.8253646	1.841167	16.893	0	0.008	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.8294375	1.8452399	16.511	0	0.007	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.833816	1.8496184	16.012	0	0.005	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.8377766	1.853579	17.247	0	0.009	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.8415787	1.8573811	17.249	0	0.01	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.8454433	1.8612457	16.91	0	0.007	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.8492361	1.8650385	16.905	0	0.006	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.8532488	1.8690512	16.519	0	0.005	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.8570833	1.8728857	16.529	0	0.005	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.8609039	1.8767063	16.051	0	0.007	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.8647072	1.8805096	16.051	0	0.008	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.868772	1.8845744	17.257	0	0.01	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.8726551	1.8884575	16.938	0	0.007	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.8765058	1.8923082	16.544	0	0.005	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.8803171	1.8961195	16.05	0	0.006	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.8842604	1.9000628	17.272	0	0.011	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.888125	1.9039274	16.931	0	0.007	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.8919618	1.9077642	16.546	0	0.006	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.8958113	1.9116137	16.066	0	0.006	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.8997373	1.9155397	17.291	0	0.011	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.9036169	1.9194193	16.967	0	0.007	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.9074479	1.9232503	16.558	0	0.006	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.9113831	1.9271855	16.089	0	0.009	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.9155984	1.9314008	17.292	0	0.012	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.9194132	1.9352156	16.958	0	0.008	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.927037	1.9428394	16.966	0	0.011	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.9310116	1.946814	16.583	0	0.006	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.9348518	1.9506542	16.103	0	0.008	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.9387963	1.9545987	16.597	0	0.007	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.9427164	1.9585188	16.131	0	0.028	0.06	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.9477697	1.9635721	17.276	0	0.02	0.057	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.9518229	1.9676253	16.967	0	0.009	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.955691	1.9714934	16.622	0	0.008	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.9595417	1.9753441	16.106	0	0.01	0.055	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.9635961	1.9793985	17.367	0	0.022	0.057	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.967478	1.9832804	16.997	0	0.017	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.9713137	1.9871161	16.623	0	0.016	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.9751806	1.990983	16.144	0	0.019	0.057	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2730.6511366	2.666939	17.611	0	0.008	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2730.6568796	2.672682	17.259	0	0.006	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2730.6614329	2.6772353	16.882	0	0.005	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2730.6660116	2.681814	16.391	0	0.005	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2730.6704514	2.6862538	17.621	0	0.009	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2730.6743796	2.690182	17.284	0	0.006	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2730.6782465	2.6940489	16.874	0	0.005	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2730.6821319	2.6979343	16.377	0	0.006	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2730.7583657	2.7741681	17.7	0	0.013	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2730.7664965	2.7822989	17.344	0	0.008	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2730.7697245	2.7855269	16.958	0	0.006	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2730.7728889	2.7886913	16.475	0	0.006	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2730.7766597	2.7924621	17.741	0	0.009	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2730.7799595	2.7957619	17.349	0	0.009	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2730.7825729	2.7983753	16.991	0	0.007	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2730.7851285	2.8009309	16.502	0	0.008	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2730.8377627	2.8535651	17.437	0	0.01	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2730.8416401	2.8574425	17.028	0	0.009	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2730.8451285	2.8609309	16.505	0	0.011	0.055	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2730.8484803	2.8642827	17.396	0	0.009	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2730.8515718	2.8673742	17.023	0	0.01	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2730.8544641	2.8702665	16.503	0	0.011	0.055	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2730.8569942	2.8727966	17.421	0	0.012	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2730.8594965	2.8752989	17.027	0	0.009	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2730.8620498	2.8778522	16.51	0	0.012	0.055	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2730.8966505	2.9124529	17.412	0	0.012	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2730.9000301	2.9158325	17.077	0	0.009	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2730.9033009	2.9191033	16.585	0	0.014	0.056	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2730.9069352	2.9227376	17.446	0	0.01	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2730.9109063	2.9267087	17.087	0	0.01	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2730.915603	2.9314054	16.653	0	0.012	0.055	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2730.9200486	2.935851	17.453	0	0.017	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2730.9239815	2.9397839	17.089	0	0.013	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2730.9283229	2.9441253	16.631	0	0.022	0.058	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2730.9325185	2.9483209	17.432	0	0.015	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2730.936537	2.9523394	17.052	0	0.018	0.055	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2730.9403611	2.9561635	16.611	0	0.022	0.058	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2736.6501852	8.6659876	19.658	0	0.035	0.063	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2736.6528356	8.668638	19.115	0	0.022	0.055	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2736.6553507	8.6711531	18.721	0	0.02	0.056	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2736.6578472	8.6736496	18.364	0	0.043	0.069	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2736.6607014	8.6765038	19.688	0	0.031	0.061	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2736.6639641	8.6797665	19.124	0	0.02	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2736.66714	8.6829424	18.756	0	0.019	0.055	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2736.670294	8.6860964	18.382	0	0.03	0.062	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2736.7195058	8.7353082	19.724	0	0.025	0.058	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2736.7234329	8.7392353	19.16	0	0.018	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2736.727309	8.7431114	18.766	0	0.016	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2736.7311771	8.7469795	18.404	0	0.038	0.066	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2736.7794352	8.7952376	19.613	0	0.039	0.066	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2736.7819526	8.797755	19.184	0	0.028	0.058	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2736.786912	8.8027144	18.972	0	0.213	0.219	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2736.789103	8.8049054	18.348	0	0.057	0.078	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2736.8213067	8.8371091	19.69	0	0.05	0.073	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2736.8335776	8.84938	19.106	0	0.022	0.055	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2736.836022	8.8518244	18.756	0	0.022	0.056	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2736.8378958	8.8536982	18.353	0	0.043	0.069	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2736.8462581	8.8620605	19.622	0	0.051	0.073	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2736.8481296	8.863932	19.198	0	0.032	0.06	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2736.8500185	8.8658209	18.773	0	0.024	0.057	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
