time	band	integration	mag	mag_limit	dmag	flux_density	dflux_denisty	instrument	time_unit	integration_unit	mag_unit	mag_type	flux_density_unit	time_frame	extinction_corrected	dtime	reference	dflux_density	flux_density_limit	aperture	date	date_unit	Unnamed: 17
521589.0	r	1080.0	23.34	0	0.09	1.675	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.133	0.0	NaN	NaN	NaN	NaN
522792.0	i	1080.0	22.9	0	0.06	2.512	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.135	0.0	NaN	NaN	NaN	NaN
523990.0	z	1080.0	22.94	0	0.09	2.477	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.197	0.0	NaN	NaN	NaN	NaN
780120.0	r	1080.0	23.67	0	0.07	1.236	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.077	0.0	NaN	NaN	NaN	NaN
781560.0	i	1080.0	23.28	0	0.06	1.77	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.095	0.0	NaN	NaN	NaN	NaN
1209960.0	g	1080.0	24.44	0	0.08	0.6081	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.0432	0.0	NaN	NaN	NaN	NaN
1211220.0	r	1080.0	24.1	0	0.08	0.8318	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.0591	0.0	NaN	NaN	NaN	NaN
1212480.0	i	1080.0	23.81	0	0.07	1.086	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.068	0.0	NaN	NaN	NaN	NaN
2286720.0	g	1080.0	25.86	0	0.11	0.1644	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.0158	0.0	NaN	NaN	NaN	NaN
2287800.0	r	1080.0	25.05	0	0.09	0.3467	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.0276	0.0	NaN	NaN	NaN	NaN
2285280.0	i	1080.0	24.36	0	0.08	0.6546	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.0465	0.0	NaN	NaN	NaN	NaN
2531160.0	z	540.0	23.94	0	0.13	0.9863	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.1113	0.0	NaN	NaN	NaN	NaN
1217.0	clear	20.0	14.116	0	0.008	7008.1	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	51.4	NaN	NaN	NaN	NaN	NaN
1308.0	clear	20.0	14.261	0	0.007	6132.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	39.4	NaN	NaN	NaN	NaN	NaN
1404.0	clear	20.0	14.424	0	0.011	5277.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	53.2	NaN	NaN	NaN	NaN	NaN
1495.0	clear	20.0	14.548	0	0.013	4707.6	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	56.0	NaN	NaN	NaN	NaN	NaN
1586.0	clear	20.0	14.651	0	0.011	4281.5	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	43.2	NaN	NaN	NaN	NaN	NaN
1651.0	clear	20.0	14.735	0	0.01	3962.8	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	36.3	NaN	NaN	NaN	NaN	NaN
1714.0	clear	20.0	14.798	0	0.01	3739.4	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	34.3	NaN	NaN	NaN	NaN	NaN
1773.0	clear	20.0	14.901	0	0.013	3401.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	40.5	NaN	NaN	NaN	NaN	NaN
1832.0	clear	20.0	14.947	0	0.011	3259.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	32.9	NaN	NaN	NaN	NaN	NaN
1942.0	clear	20.0	15.051	0	0.01	2962.1	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	27.2	NaN	NaN	NaN	NaN	NaN
2001.0	clear	20.0	15.069	0	0.011	2913.4	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	29.4	NaN	NaN	NaN	NaN	NaN
2128.0	clear	20.0	15.209	0	0.01	2560.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	23.5	NaN	NaN	NaN	NaN	NaN
2188.0	clear	20.0	15.259	0	0.011	2445.7	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	24.7	NaN	NaN	NaN	NaN	NaN
2308.0	clear	20.0	15.335	0	0.01	2280.3	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	20.9	NaN	NaN	NaN	NaN	NaN
2432.0	clear	20.0	15.4	0	0.012	2147.8	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	23.6	NaN	NaN	NaN	NaN	NaN
2557.0	clear	20.0	15.503	0	0.009	1953.4	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	16.1	NaN	NaN	NaN	NaN	NaN
2678.0	clear	20.0	15.601	0	0.013	1784.8	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	21.2	NaN	NaN	NaN	NaN	NaN
2798.0	clear	20.0	15.64	0	0.013	1721.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	20.5	NaN	NaN	NaN	NaN	NaN
2922.0	clear	20.0	15.716	0	0.014	1605.5	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	20.6	NaN	NaN	NaN	NaN	NaN
3047.0	clear	20.0	15.75	0	0.016	1556.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	22.8	NaN	NaN	NaN	NaN	NaN
3168.0	clear	20.0	15.806	0	0.014	1477.7	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	18.9	NaN	NaN	NaN	NaN	NaN
3289.0	clear	20.0	15.87	0	0.017	1393.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	21.6	NaN	NaN	NaN	NaN	NaN
3414.0	clear	20.0	15.9	0	0.014	1355.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	17.4	NaN	NaN	NaN	NaN	NaN
3534.0	clear	20.0	15.978	0	0.021	1261.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	24.2	NaN	NaN	NaN	NaN	NaN
3655.0	clear	20.0	15.999	0	0.014	1237.1	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	15.8	NaN	NaN	NaN	NaN	NaN
3780.0	clear	20.0	16.06	0	0.015	1169.5	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	16.0	NaN	NaN	NaN	NaN	NaN
3901.0	clear	20.0	16.08	0	0.02	1148.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	21.0	NaN	NaN	NaN	NaN	NaN
4026.0	clear	20.0	16.127	0	0.018	1099.5	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	18.1	NaN	NaN	NaN	NaN	NaN
4146.0	clear	20.0	16.198	0	0.016	1029.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	15.1	NaN	NaN	NaN	NaN	NaN
4267.0	clear	20.0	16.242	0	0.013	989.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	11.8	NaN	NaN	NaN	NaN	NaN
4331.0	clear	20.0	16.262	0	0.017	971.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	15.1	NaN	NaN	NaN	NaN	NaN
4390.0	clear	20.0	16.254	0	0.014	978.1	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	12.5	NaN	NaN	NaN	NaN	NaN
4449.0	clear	20.0	16.278	0	0.017	956.8	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	14.9	NaN	NaN	NaN	NaN	NaN
4508.0	clear	20.0	16.285	0	0.016	950.6	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	13.9	NaN	NaN	NaN	NaN	NaN
4567.0	clear	20.0	16.334	0	0.014	908.7	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	11.6	NaN	NaN	NaN	NaN	NaN
5015.0	clear	20.0	16.422	0	0.019	837.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	14.5	NaN	NaN	NaN	NaN	NaN
5114.0	clear	20.0	16.471	0	0.011	800.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	8.1	NaN	NaN	NaN	NaN	NaN
5316.0	clear	20.0	16.508	0	0.016	774.1	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	11.3	NaN	NaN	NaN	NaN	NaN
5420.0	clear	20.0	16.541	0	0.017	750.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	11.7	NaN	NaN	NaN	NaN	NaN
5619.0	clear	20.0	16.592	0	0.021	716.5	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	13.7	NaN	NaN	NaN	NaN	NaN
5823.0	clear	20.0	16.633	0	0.012	689.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	7.6	NaN	NaN	NaN	NaN	NaN
6023.0	clear	20.0	16.667	0	0.02	668.7	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	12.2	NaN	NaN	NaN	NaN	NaN
6227.0	clear	20.0	16.739	0	0.017	625.7	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	9.7	NaN	NaN	NaN	NaN	NaN
6426.0	clear	20.0	16.783	0	0.021	600.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	11.5	NaN	NaN	NaN	NaN	NaN
6631.0	clear	20.0	16.773	0	0.025	606.5	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	13.8	NaN	NaN	NaN	NaN	NaN
6830.0	clear	20.0	16.85	0	0.017	564.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	8.8	NaN	NaN	NaN	NaN	NaN
7034.0	clear	20.0	16.892	0	0.022	543.5	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	10.9	NaN	NaN	NaN	NaN	NaN
8820.0	clear	300.0	17.153	0	0.012	427.4	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	4.7	NaN	NaN	NaN	NaN	NaN
10028.0	clear	300.0	17.335	0	0.015	361.4	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	5.0	NaN	NaN	NaN	NaN	NaN
11271.0	clear	300.0	17.528	0	0.014	302.6	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	3.9	NaN	NaN	NaN	NaN	NaN
12477.0	clear	300.0	17.625	0	0.014	276.7	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	3.5	NaN	NaN	NaN	NaN	NaN
15537.0	clear	300.0	17.919	0	0.022	211.1	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	4.2	NaN	NaN	NaN	NaN	NaN
16744.0	clear	300.0	18.021	0	0.022	192.1	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	3.9	NaN	NaN	NaN	NaN	NaN
2098.0	B	20.0	15.623	0	0.045	2327.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	94.5	NaN	NaN	NaN	NaN	NaN
2249.0	B	20.0	15.75	0	0.041	2070.1	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	76.7	NaN	NaN	NaN	NaN	NaN
2373.0	B	20.0	15.814	0	0.042	1951.6	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	74.1	NaN	NaN	NaN	NaN	NaN
2546.5	B	40.0	15.911	0	0.037	1784.8	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	59.8	NaN	NaN	NaN	NaN	NaN
2791.0	B	40.0	16.094	0	0.035	1508.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	47.8	NaN	NaN	NaN	NaN	NaN
3097.3	B	60.0	16.305	0	0.031	1241.6	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	34.9	NaN	NaN	NaN	NaN	NaN
3465.0	B	60.0	16.378	0	0.04	1160.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	42.0	NaN	NaN	NaN	NaN	NaN
3771.5	B	40.0	16.574	0	0.043	969.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	37.6	NaN	NaN	NaN	NaN	NaN
4075.7	B	60.0	16.602	0	0.045	944.5	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	38.3	NaN	NaN	NaN	NaN	NaN
5493.7	B	120.0	17.036	0	0.035	633.3	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	20.1	NaN	NaN	NaN	NaN	NaN
6117.3	B	120.0	17.173	0	0.036	558.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	18.2	NaN	NaN	NaN	NaN	NaN
6720.7	B	120.0	17.412	0	0.068	447.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	27.2	NaN	NaN	NaN	NaN	NaN
7789.0	B	300.0	17.518	0	0.023	406.3	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	8.5	NaN	NaN	NaN	NaN	NaN
8984.0	B	300.0	17.737	0	0.03	332.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	9.0	NaN	NaN	NaN	NaN	NaN
10236.0	B	300.0	17.833	0	0.028	303.9	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	7.7	NaN	NaN	NaN	NaN	NaN
11435.0	B	300.0	18.065	0	0.044	245.5	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	9.7	NaN	NaN	NaN	NaN	NaN
14508.0	B	300.0	18.44	0	0.052	173.8	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	8.1	NaN	NaN	NaN	NaN	NaN
15707.0	B	300.0	18.49	0	0.058	166.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	8.6	NaN	NaN	NaN	NaN	NaN
1157.0	V	20.0	14.345	0	0.022	6745.3	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	135.3	NaN	NaN	NaN	NaN	NaN
1248.0	V	20.0	14.442	0	0.022	6168.8	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	123.7	NaN	NaN	NaN	NaN	NaN
1339.0	V	20.0	14.651	0	0.022	5088.6	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	102.1	NaN	NaN	NaN	NaN	NaN
1435.0	V	20.0	14.815	0	0.025	4375.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	99.6	NaN	NaN	NaN	NaN	NaN
1526.0	V	20.0	14.939	0	0.026	3903.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	92.4	NaN	NaN	NaN	NaN	NaN
2067.0	V	20.0	15.492	0	0.043	2345.3	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	91.1	NaN	NaN	NaN	NaN	NaN
2218.0	V	20.0	15.631	0	0.047	2063.5	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	87.4	NaN	NaN	NaN	NaN	NaN
2453.3	V	60.0	15.8	0	0.029	1766.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	46.5	NaN	NaN	NaN	NaN	NaN
2820.0	V	60.0	15.921	0	0.036	1579.8	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	51.5	NaN	NaN	NaN	NaN	NaN
3188.7	V	60.0	16.13	0	0.037	1303.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	43.7	NaN	NaN	NaN	NaN	NaN
3556.3	V	60.0	16.336	0	0.043	1078.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	41.9	NaN	NaN	NaN	NaN	NaN
3984.3	V	80.0	16.421	0	0.037	996.8	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	33.4	NaN	NaN	NaN	NaN	NaN
5332.5	V	80.0	16.827	0	0.042	685.8	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	26.0	NaN	NaN	NaN	NaN	NaN
5782.0	V	80.0	16.954	0	0.055	610.1	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	30.1	NaN	NaN	NaN	NaN	NaN
6165.5	V	80.0	16.989	0	0.047	590.7	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	25.0	NaN	NaN	NaN	NaN	NaN
6569.0	V	80.0	17.111	0	0.06	528.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	28.4	NaN	NaN	NaN	NaN	NaN
6973.0	V	80.0	17.144	0	0.068	512.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	31.1	NaN	NaN	NaN	NaN	NaN
8134.0	V	300.0	17.453	0	0.057	385.3	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	19.7	NaN	NaN	NaN	NaN	NaN
9335.0	V	300.0	17.629	0	0.069	327.6	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	20.2	NaN	NaN	NaN	NaN	NaN
10580.0	V	300.0	17.776	0	0.019	286.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	5.0	NaN	NaN	NaN	NaN	NaN
11785.0	V	300.0	17.958	0	0.031	242.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	6.8	NaN	NaN	NaN	NaN	NaN
14852.0	V	300.0	18.223	0	0.029	189.6	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	5.0	NaN	NaN	NaN	NaN	NaN
16051.0	V	300.0	18.37	0	0.038	165.6	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	5.7	NaN	NaN	NaN	NaN	NaN
1188.0	I	20.0	13.777	0	0.013	7502.4	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	89.3	NaN	NaN	NaN	NaN	NaN
1279.0	I	20.0	13.879	0	0.012	6829.7	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	75.1	NaN	NaN	NaN	NaN	NaN
1370.0	I	20.0	14.016	0	0.015	6020.0	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	82.6	NaN	NaN	NaN	NaN	NaN
1465.0	I	20.0	14.176	0	0.02	5195.2	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	94.8	NaN	NaN	NaN	NaN	NaN
1557.0	I	20.0	14.328	0	0.018	4516.5	NaN	KAIT	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	74.3	NaN	NaN	NaN	NaN	NaN
